ds,yhat,yhat_lower,yhat_upper
2019-07-13,0.0001379548537682321,7.721575659279414e-05,0.0002476831826395085
2019-07-14,0.00013377278808050756,7.840026150119614e-05,0.00023529207365290553
2019-07-15,0.00025166070365672367,0.00014430124878064246,0.0004426670240453299
2019-07-16,0.00015165648149397524,8.394614828812451e-05,0.00026846817062989547
2019-07-17,7.498669036531564e-05,4.334060836804407e-05,0.0001366753487831826
2019-07-18,0.0001838380990242674,0.0001096462571812532,0.0003359259995957328
2019-07-19,0.00018136484783347107,0.00010623680265401166,0.00031899472903650105
2019-07-20,7.767245132180073e-05,4.468800080542025e-05,0.00013916226222405068
2019-07-21,4.855750403408258e-05,2.7252634845606527e-05,8.526675654468384e-05
2019-07-22,7.088864126634812e-05,4.070270777937428e-05,0.00012419119719868287
2019-07-23,7.403877904944802e-05,4.265925022898938e-05,0.0001299359281872403
2019-07-24,0.00010836719398137744,6.139716994573951e-05,0.00018419156161852824
2019-07-25,0.00011160490062266219,6.385429281820401e-05,0.00020161258072430737
2019-07-26,0.00014522080470221458,8.010127054936481e-05,0.0002450236144161142
2019-07-27,0.0002668697340576324,0.00015631228847567204,0.00048408946404982395
2019-07-28,6.55167621181284e-05,3.760284607807091e-05,0.00011710443559934023
2019-07-29,0.0002695389864143202,0.0001521256540941267,0.0004680087682401254
2019-07-30,0.00024211638137488624,0.00013457498288601275,0.000437821568526421
2019-07-31,8.194120705106524e-05,4.720310876548317e-05,0.00014599639123472887
2019-08-01,8.213745134174371e-05,4.809236819415284e-05,0.0001485179691572724
2019-08-02,6.68742335444978e-05,3.775662537298646e-05,0.00011726372393935171
2019-08-03,9.953625651982042e-05,5.486043863319742e-05,0.00017503719860701632
2019-08-04,5.548947460622539e-05,3.142464429025355e-05,0.00010425051498186618
2019-08-05,7.676904876749048e-05,4.527103034296974e-05,0.0001261327143986695
2019-08-06,7.524681325044288e-05,4.308838496380715e-05,0.00013465618551403995
2019-08-07,7.963610568516905e-05,4.479101680195122e-05,0.00014425157934895303
2019-08-08,8.587650430298608e-05,4.9135533317186674e-05,0.000148828532485096
2019-08-09,9.671461796522764e-05,5.510555844821434e-05,0.00017497847944279176
2019-08-10,0.00010150769158794689,5.854518123235839e-05,0.00017047897246428876
2019-08-11,8.399688569498304e-05,4.8601595203999204e-05,0.0001518991695309115
2019-08-12,8.472936001757811e-05,5.0101041536143645e-05,0.00014087799738321573
2019-08-13,9.497460638781443e-05,5.362401161413011e-05,0.00016229486844498287
2019-08-14,9.110166624721727e-05,5.34594112230492e-05,0.00015473706126785167
2019-08-15,0.00015051595326802614,8.689251948539836e-05,0.0002650312467367407
2019-08-16,0.00020462614934345504,0.00011241764090202136,0.00037315744615056375
2019-08-17,5.965990453489676e-05,3.08175649616976e-05,0.00011621586556516717
2019-08-18,4.662840164466707e-05,2.6143522381199983e-05,8.340069520645884e-05
2019-08-19,9.438510870255447e-05,5.1875696971086856e-05,0.00015970943835250486
2019-08-20,0.00011422398923611295,6.38289984439835e-05,0.00019955035194530024
2019-08-21,0.0001134818204679011,6.463116100741898e-05,0.00019805891651410008
2019-08-22,0.0001867155933875243,0.00010207982291073242,0.0003114690369759783
2019-08-23,0.00020198124563307232,0.0001116888767068183,0.0003469122921105415
2019-08-24,7.537268116772935e-05,4.276536595864095e-05,0.0001326485242186064
2019-08-25,6.366982401129892e-05,3.656818254694089e-05,0.00011344585651177555
2019-08-26,0.00012368967669596715,7.18398438578567e-05,0.0002186633634375088
2019-08-27,9.66161303438138e-05,5.554200876735969e-05,0.00018043191821780894
2019-08-28,5.48742389652007e-05,3.1297894712990215e-05,9.821364384766857e-05
2019-08-29,0.00018365709473866358,0.00010099663440146153,0.0003310173092676059
2019-08-30,0.0001035997197440388,5.944331174996946e-05,0.00018310823951463468
2019-08-31,8.848062618827337e-05,5.0292426773228437e-05,0.00014813795959881006
2019-09-01,6.849020899822147e-05,3.958260867454225e-05,0.00011890607939142009
2019-09-02,0.00012004097555929194,6.597193640438113e-05,0.00020400986242289157
2019-09-03,9.645247973826519e-05,5.547765299916245e-05,0.00017188512369050894
2019-09-04,0.00011832570854314319,6.84226043648635e-05,0.0002085964234308626
2019-09-05,0.00010224837142668626,5.630258126861643e-05,0.00018077679164050475
2019-09-06,8.7869625502426e-05,5.024985256240863e-05,0.000161403127620725
2019-09-07,0.00011416612510454241,6.462030555483182e-05,0.0001966344838490227
2019-09-08,0.00013337867333218547,7.532006271441971e-05,0.00022796669193218073
2019-09-09,8.423596212300763e-05,4.6719129361446364e-05,0.0001455602709889227
2019-09-10,0.00012121578392152208,7.12005974053985e-05,0.00021040998883355106
2019-09-11,0.0001049194459714878,5.849549047187279e-05,0.00017921564694646977
2019-09-12,0.000158525618946452,8.852552151500923e-05,0.0002834489582110316
2019-09-13,0.00022142492235735208,0.0001241563933544433,0.00038949032314220677
2019-09-14,7.503390478160189e-05,4.337525252073072e-05,0.00012757797769896346
2019-09-15,0.00010724523127301469,5.8764944450632964e-05,0.00018542133390590066
2019-09-16,9.279155672669259e-05,5.229256931672784e-05,0.00016091710229308007
2019-09-17,8.829331966158343e-05,5.115530046954492e-05,0.0001529718941337418
2019-09-18,0.00013445355646151202,7.824433221093368e-05,0.0002227313374821082
2019-09-19,0.00013351875687788066,7.487530045559788e-05,0.0002250704562270845
2019-09-20,0.0001396315758434546,7.846517473255658e-05,0.00024457437239519195
2019-09-21,0.0001172450716414452,6.900563094659665e-05,0.00019452850669111923
2019-09-22,6.857877715723088e-05,3.917419608737455e-05,0.00012265153121664138
2019-09-23,8.058776438681999e-05,4.595332570696611e-05,0.00014528706858104614
2019-09-24,0.00011705930840390016,6.83122535871854e-05,0.000197818444493058
2019-09-25,0.0001430160635571781,8.094161679829452e-05,0.000253800722967719
2019-09-26,9.739107462271867e-05,5.504599926213284e-05,0.00016293751288307576
2019-09-27,6.933273544461766e-05,3.976029424920758e-05,0.00012112950311072607
2019-09-28,6.132339230769445e-05,3.5617478880264214e-05,0.00010622192269027203
2019-09-29,5.072225821907522e-05,3.0084247217728804e-05,8.606154285920826e-05
2019-09-30,0.0001206764152329727,6.994067768410025e-05,0.00021412746436609594
2019-10-01,5.65493435498319e-05,3.3811396129699096e-05,0.00010140195401574733
2019-10-02,4.151384917571508e-05,2.3298715088978265e-05,7.247197079183724e-05
2019-10-03,6.228275427140233e-05,3.7905599330789916e-05,0.00010610739729266988
2019-10-04,9.525582638032808e-05,5.4216197004568506e-05,0.00016920431582884225
2019-10-05,0.0001341394162414185,7.390605462715036e-05,0.00024194542181192588
2019-10-06,5.3167894515347096e-05,3.1156334663239664e-05,9.268699582816571e-05
2019-10-07,0.0001048091194308531,5.871488567860335e-05,0.0001832386862704703
2019-10-08,0.00011341501410065279,6.511578635262313e-05,0.00020417126018649361
2019-10-09,8.980692898054826e-05,5.286489725533239e-05,0.00015853035863985015
2019-10-10,7.962409395387389e-05,4.7209239593743e-05,0.0001413568584792519
2019-10-11,8.723774557151755e-05,4.963306049518536e-05,0.00015620579722626406
2019-10-12,4.209475793116952e-05,1.888886754003953e-05,9.745951604277495e-05
2019-10-13,3.4082861139065895e-05,1.9018928677062483e-05,5.7006354160153484e-05
2019-10-14,4.288766381819684e-05,2.449564694646512e-05,7.618188502627775e-05
2019-10-15,6.007397660132969e-05,3.40813617783794e-05,0.0001073408410997304
2019-10-16,6.320688791454242e-05,3.4864030397135964e-05,0.00011092487595486912
2019-10-17,9.346597742908017e-05,5.5068477918863605e-05,0.00016193913586080727
2019-10-18,8.413250532156976e-05,4.6427073271949395e-05,0.00014712610437339624
2019-10-19,9.068961946576864e-05,5.133583552177695e-05,0.00015330180018483192
2019-10-20,4.20889637694385e-05,2.3767941007203702e-05,7.410789391562338e-05
2019-10-21,0.00018455345248154023,0.00010731383777247457,0.00032582908501835827
2019-10-22,8.96281379772935e-05,5.188900676821557e-05,0.00015385658089461774
2019-10-23,6.93215158855371e-05,3.933643574487255e-05,0.0001254385199651116
2019-10-24,0.00014661070340701607,8.332920234563035e-05,0.00025290950545189475
2019-10-25,9.659132420072226e-05,5.3396563373672754e-05,0.0001721421275756243
2019-10-26,5.467808691578033e-05,3.171124462682005e-05,9.754864804055218e-05
2019-10-27,3.962297777819221e-05,2.298122266022866e-05,6.706390055492354e-05
2019-10-28,7.374821880225255e-05,4.033818104896979e-05,0.0001239383861228723
2019-10-29,5.375797186383856e-05,3.056725720228544e-05,9.381539762664317e-05
2019-10-30,6.516907982894521e-05,3.815927677892314e-05,0.00011300753245165137
2019-10-31,7.836043645512413e-05,4.4199249359004665e-05,0.00013962349627597378
2019-11-01,5.837874253412916e-05,3.346588462697116e-05,0.00010038169572027059
2019-11-02,6.451760750260288e-05,3.697629737991432e-05,0.00011228990680536488
2019-11-03,7.081974766372934e-05,4.125804632681913e-05,0.00011934291007746385
2019-11-04,0.00011418952748459084,6.450893660387623e-05,0.0001903011824292972
2019-11-05,0.0001604472982473831,9.14174957509485e-05,0.0002797715457526365
2019-11-06,7.147130746397105e-05,4.074653686537179e-05,0.00012657443082955778
2019-11-07,0.00021560583959124167,0.00012717110373378722,0.00039279897696683065
2019-11-08,5.2106323025737695e-05,2.9945816084155746e-05,9.236650794999365e-05
2019-11-09,5.669679958009755e-05,3.121404957336535e-05,9.649770289648434e-05
2019-11-10,4.747185899106736e-05,2.7596611368545427e-05,8.648090777617908e-05
2019-11-11,7.269737263494033e-05,4.237714593685666e-05,0.00012427129627614253
2019-11-12,7.542374179925883e-05,4.414978360415032e-05,0.00013211644850590515
2019-11-13,0.00013397779606086306,7.743090544072992e-05,0.00023449874300634482
2019-11-14,9.100422875800391e-05,5.392545417050467e-05,0.00016083119511449876
2019-11-15,7.614477178087358e-05,4.3501955986833175e-05,0.00013573312295257883
2019-11-16,5.437115719195141e-05,3.1872533775756826e-05,9.700446531631567e-05
2019-11-17,5.294934560622104e-05,2.9958126739948848e-05,9.172190669591207e-05
2019-11-18,0.00012910843586184844,7.418035444789085e-05,0.00023112390458495844
2019-11-19,8.410316179515608e-05,4.9523340270982635e-05,0.00014950356651716407
2019-11-20,0.00011118085357886517,5.3523332254522685e-05,0.00022541778595539384
2019-11-21,7.267535113933842e-05,4.165943909945973e-05,0.000128533701573573
2019-11-22,5.7856433043762236e-05,3.202686440054024e-05,0.00010192477147996883
2019-11-23,4.544664166606277e-05,2.5524527478541523e-05,7.95753971256937e-05
2019-11-24,3.083841173655153e-05,1.763959730698527e-05,5.2618013282639904e-05
2019-11-25,6.730438249049524e-05,3.809863965423712e-05,0.00011673786965542956
2019-11-26,7.427365697364253e-05,4.187219156080213e-05,0.00012576378451919267
2019-11-27,8.778577890720906e-05,5.1537521863400554e-05,0.00016084538969737095
2019-11-28,7.929542890793588e-05,4.521733687666304e-05,0.00013960664935241813
2019-11-29,7.788023765264059e-05,4.665849693337697e-05,0.00013513403000204002
2019-11-30,5.9959937786273915e-05,3.3707930324141455e-05,0.00010504687067822204
2019-12-01,3.994453005665798e-05,2.266722990793967e-05,6.877307612961371e-05
2019-12-02,9.07325050959675e-05,5.0801212876080956e-05,0.00015824190491355204
2019-12-03,7.208119763770848e-05,4.078855444730942e-05,0.00012847785544253403
2019-12-04,8.854140881011654e-05,5.241378178637938e-05,0.0001608731979306043
2019-12-05,7.788781760726196e-05,4.6761114913252486e-05,0.0001348114626795556
2019-12-06,0.000165248863544771,9.382012926336948e-05,0.00027810195713562043
2019-12-07,0.00011776183414577895,6.61667991402205e-05,0.00021140496998097298
2019-12-08,5.5488369803645545e-05,2.630529826663139e-05,0.00011635588198370176
2019-12-09,9.34890118018004e-05,5.1454112308275146e-05,0.00016101996190783814
2019-12-10,6.46025769694415e-05,3.641957298129088e-05,0.00010950386460582964
2019-12-11,9.388536045757189e-05,5.208260709598204e-05,0.00016070272619332572
2019-12-12,5.8149550892270164e-05,3.2979481315334706e-05,0.00010089210271125119
2019-12-13,0.00010251854698968691,5.80941858114998e-05,0.0001777092793008006
2019-12-14,6.597598571148693e-05,3.693504898972129e-05,0.00011374599661625411
2019-12-15,6.206369075096158e-05,3.45207851774277e-05,0.00010628450248018393
2019-12-16,0.00012053771684031642,6.896493631565352e-05,0.00020483261281009087
2019-12-17,8.947744959111065e-05,5.082925238869076e-05,0.00015220730271407986
2019-12-18,5.805978585223483e-05,3.148838698021911e-05,9.971239235632622e-05
2019-12-19,8.131087759718454e-05,4.668439044657555e-05,0.00014007865512584932
2019-12-20,8.10118298656618e-05,4.5231598611478875e-05,0.00014194406622436358
2019-12-21,4.635782389320593e-05,2.602413679573347e-05,8.364642374673864e-05
2019-12-22,5.237103953452919e-05,2.934923970398832e-05,9.169161964302957e-05
2019-12-23,0.0001264889519043535,7.12335242677376e-05,0.00023095484767426085
