ds,y,yhat
2019-05-17,4.121665452431824e-05,3.8055069369646225e-05
2019-05-18,7.747734037957638e-05,3.936789724782541e-05
2019-05-19,3.804611589193098e-05,3.132349542546775e-05
2019-05-20,6.252116220833587e-05,3.065821092490679e-05
2019-05-21,,4.074182018575733e-05
2019-05-22,4.575823478452865e-05,5.7958567079384925e-05
2019-05-23,0.00013674423575052403,0.0001016649684163703
2019-05-24,0.00010646303858592032,7.219384340537965e-05
2019-05-25,3.477813128838623e-05,3.589758866993656e-05
2019-05-26,7.254069476922507e-05,4.55536869546226e-05
2019-05-27,,0.00010603900025790687
2019-05-28,0.00013701925912697197,0.0001006125268581871
2019-05-29,,6.767802130110511e-05
2019-05-30,,4.1371126712049416e-05
2019-05-31,4.518403804467511e-05,7.597864703682449e-05
2019-06-01,7.868161880122372e-05,6.280996848495798e-05
2019-06-02,7.429900835214638e-05,8.401470224329227e-05
2019-06-03,0.00015371452998168319,0.00010124035514042065
2019-06-04,5.078096548342201e-05,4.836013926794689e-05
2019-06-05,1.1227785136259924e-05,4.1489928188839376e-05
2019-06-06,,4.5248488678891486e-05
2019-06-07,7.379333090507556e-05,4.020463917825983e-05
2019-06-08,6.478228297454804e-05,6.199754024149055e-05
2019-06-09,5.087514944414417e-05,5.418782612617345e-05
2019-06-10,,9.71465531297222e-05
2019-06-11,,4.422402314220836e-05
2019-06-12,,5.7933205702729063e-05
2019-06-13,,4.5815948892929984e-05
2019-06-14,,4.250791303739038e-05
2019-06-15,,2.4810818803939464e-05
2019-06-16,,2.7150207690076918e-05
2019-06-17,,6.138989601869841e-05
2019-06-18,,4.136016330318018e-05
2019-06-19,5.338348185676354e-05,4.972720494601173e-05
2019-06-20,0.00011113305446314791,9.160065957964878e-05
2019-06-21,,5.9620248459295e-05
2019-06-22,0.00016885433441778352,8.879436715115505e-05
2019-06-23,,7.481301944463194e-05
2019-06-24,,5.455220574688868e-05
2019-06-25,4.042992461740966e-05,3.339686636466298e-05
2019-06-26,9.371365696035786e-05,6.420732412062235e-05
2019-06-27,6.944589936904894e-05,5.463490642790241e-05
2019-06-28,,8.30357430033982e-05
2019-06-29,,5.5905508713300645e-05
2019-06-30,,3.5234155446820626e-05
2019-07-01,8.684322827494815e-05,7.119873849255619e-05
2019-07-02,,7.194856140666822e-05
2019-07-03,4.432229626296584e-05,7.17796541922271e-05
2019-07-04,9.080923374839497e-05,5.333086634665868e-05
2019-07-05,6.368615681004478e-05,6.438420530907921e-05
2019-07-06,0.00014981452569617454,0.00012311625071229618
2019-07-07,8.753406363879875e-05,8.218224871376166e-05
2019-07-08,9.547119503250528e-05,0.00010898044873424493
2019-07-09,9.645618921019936e-05,8.734396880836336e-05
2019-07-10,6.711032945409885e-05,0.0001348456044684505
2019-07-11,7.605421989177742e-05,6.109152307521041e-05
2019-07-12,5.6593981436394886e-05,5.843599992765491e-05
2019-07-13,0.00012611252765663854,7.543613201269044e-05
2019-07-14,8.71932133705457e-05,8.559386821948572e-05
2019-07-15,9.953635046325281e-05,0.00012314063916542872
2019-07-16,7.320052142142774e-05,9.733393306924094e-05
2019-07-17,4.540838857674057e-05,5.087967773724031e-05
2019-07-18,3.6475323913071914e-05,7.944511815111744e-05
2019-07-19,0.0001962739207216887,8.969467861740635e-05
2019-07-20,,3.962352087247675e-05
2019-07-21,2.3126773157855316e-05,3.1135382783040486e-05
2019-07-22,,4.918582398457426e-05
2019-07-23,,4.693994095473245e-05
2019-07-24,6.414056913797825e-05,7.039899313960175e-05
2019-07-25,,5.422693283717136e-05
2019-07-26,,6.4832814871717e-05
2019-07-27,0.00017196617485568016,0.0001180289292874006
2019-07-28,2.7443792452072907e-05,5.114614411477657e-05
2019-07-29,,0.00015836356220720924
2019-07-30,0.00015662749311190396,0.00013907154656999214
2019-07-31,6.050868038676664e-05,5.48391774409661e-05
2019-08-01,4.3006964343577216e-05,5.064377787650422e-05
2019-08-02,4.10277988248762e-05,3.921773472005823e-05
2019-08-03,9.861210915104115e-05,6.222028956773796e-05
2019-08-04,4.145326315154076e-05,4.66656724041497e-05
2019-08-05,3.471797385099704e-05,5.8474280697925396e-05
2019-08-06,6.847941377130532e-05,5.319868312298433e-05
2019-08-07,,5.361923929668313e-05
2019-08-08,5.82968271041279e-05,4.9281340119887866e-05
2019-08-09,,4.4063204119320663e-05
2019-08-10,6.365820561291595e-05,6.476734793314704e-05
2019-08-11,6.82591118916431e-05,6.882112608868228e-05
2019-08-12,,6.369136111512523e-05
2019-08-13,5.076143663370628e-05,6.503244670725618e-05
2019-08-14,5.6711809426825194e-05,6.395768298792468e-05
2019-08-15,0.0001540909456324612,9.550283166352325e-05
2019-08-16,0.0002061647627391151,0.00011883963851117794
2019-08-17,4.504979196621147e-05,4.5099011838047533e-05
2019-08-18,1.2905499016576193e-05,3.867524794567365e-05
2019-08-19,0.00012823730254191173,6.745465682746782e-05
2019-08-20,0.0001159409765114782,8.296471642689261e-05
2019-08-21,4.9699989493810374e-05,8.886269228439411e-05
2019-08-22,0.0002123109337053445,0.00011327586821398729
2019-08-23,0.00017159684916015708,0.00011300588157999624
2019-08-24,7.388961904316402e-05,5.364023789018312e-05
2019-08-25,2.6926958398596466e-05,5.395934781498747e-05
2019-08-26,0.00014693442800663343,8.686437449189362e-05
2019-08-27,5.3435045797099314e-05,6.703759988042953e-05
2019-08-28,0.0001412845304002978,3.974193015779313e-05
2019-08-29,8.61453569579329e-05,7.694095770589285e-05
2019-08-30,5.707236414309539e-05,4.474829028226162e-05
2019-08-31,0.00010798609954633688,5.3670048507495024e-05
2019-09-01,3.571898068388591e-05,5.70500917739125e-05
2019-09-02,9.68432426605627e-05,8.680801319231806e-05
2019-09-03,6.562110498181357e-05,7.153260669726746e-05
2019-09-04,8.098162696623e-05,8.330002380488556e-05
2019-09-05,4.075562595092911e-05,5.487826825677334e-05
2019-09-06,5.2930828776398546e-05,5.621292576537361e-05
2019-09-07,7.339842736814699e-05,7.540772568621695e-05
2019-09-08,7.588090771582941e-05,9.508045262202638e-05
2019-09-09,,4.790066574715288e-05
2019-09-10,2.390190877769583e-05,6.209108129368492e-05
2019-09-11,2.3269551658543804e-05,6.650720040062702e-05
2019-09-12,9.302257279191738e-05,8.241093919727698e-05
2019-09-13,0.0002891614754643396,0.00010287513982568519
2019-09-14,5.180626439138028e-05,4.61576136761013e-05
2019-09-15,6.267698894603812e-05,7.122679322015105e-05
2019-09-16,7.77769839541684e-05,5.8716958091960624e-05
2019-09-17,5.700822682627401e-05,5.270685274292503e-05
2019-09-18,0.00018479698605066005,7.428634967822695e-05
2019-09-19,4.472597629469908e-05,6.472146450377252e-05
2019-09-20,6.07352305951052e-05,6.438803708927903e-05
2019-09-21,4.385220219216309e-05,6.179718719602965e-05
2019-09-22,2.5657573371043202e-05,4.759518554694932e-05
2019-09-23,3.868528582602924e-05,5.032390017659103e-05
2019-09-24,0.00013616314327253467,6.802892640739723e-05
2019-09-25,8.58513169035658e-05,7.879615339419764e-05
2019-09-26,8.439871834854073e-05,4.844983881640554e-05
2019-09-27,6.009712722409717e-05,3.4171038365462156e-05
2019-09-28,4.318421177539118e-05,3.533581413257717e-05
2019-09-29,3.859363542216257e-05,3.717433136736807e-05
2019-09-30,6.588135814971915e-05,5.900023410277431e-05
2019-10-01,,3.0112695450805446e-05
2019-10-02,1.1951251508435102e-05,2.828291530368568e-05
2019-10-03,2.7593954655458196e-05,3.174108864073346e-05
2019-10-04,,4.4217564136362706e-05
2019-10-05,3.918355571938077e-05,6.867124207910029e-05
2019-10-06,3.981966467645207e-05,4.480451570933097e-05
2019-10-07,7.005900255745926e-05,7.424545386077742e-05
2019-10-08,7.763495591282598e-05,7.605769873964571e-05
2019-10-09,9.251491595641574e-05,4.90669757173759e-05
2019-10-10,4.655595922525286e-05,3.955552174675872e-05
2019-10-11,5.4920338000518995e-05,4.08493087908452e-05
2019-10-12,,2.5684058793829922e-05
2019-10-13,2.3058854225374835e-05,3.048508875387591e-05
2019-10-14,,3.63667451535585e-05
2019-10-15,,3.8593808132831115e-05
2019-10-16,,4.3624407385184514e-05
2019-10-17,,5.31095811185772e-05
2019-10-18,4.3592611490036245e-05,5.53578885995711e-05
2019-10-19,0.00011713358165829002,6.340667382213936e-05
2019-10-20,,3.856117822947336e-05
2019-10-21,9.425626362571424e-05,0.00010304423952962237
2019-10-22,3.913731277150062e-05,6.873800572496058e-05
2019-10-23,3.919653958919717e-05,5.4515284414406295e-05
2019-10-24,6.285457223039609e-05,8.73355374068108e-05
2019-10-25,4.548167756145118e-05,5.903945247328902e-05
2019-10-26,3.084047195739076e-05,3.218392734883003e-05
2019-10-27,2.437769449096384e-05,2.740045363852329e-05
2019-10-28,,4.312066573814638e-05
2019-10-29,3.589217511045136e-05,3.974858338276624e-05
2019-10-30,1.8087643541600924e-05,4.673547849709334e-05
2019-10-31,4.1613955706596066e-05,4.9465391970223486e-05
2019-11-01,,3.0373573570633255e-05
2019-11-02,2.928544127815499e-05,4.4362952701978254e-05
2019-11-03,4.028480772576906e-05,5.548042344665492e-05
2019-11-04,,6.146295456138578e-05
2019-11-05,8.066658862639862e-05,9.886672595595843e-05
2019-11-06,3.414780254098167e-05,4.8624966971570816e-05
2019-11-07,5.302053001250304e-05,0.00010718440243939781
2019-11-08,3.645062673130874e-05,3.081988211593051e-05
2019-11-09,2.9000703244955836e-05,2.934660546552075e-05
2019-11-10,2.52437764472047e-05,3.7937052767172663e-05
2019-11-11,3.8460044561364514e-05,5.059775437054466e-05
2019-11-12,7.0859345054089e-05,4.9944788107811957e-05
2019-11-13,6.436095854189552e-05,7.854944748967444e-05
2019-11-14,3.493550675312324e-05,4.9728363845847605e-05
2019-11-15,7.488010952731166e-05,4.004849866863677e-05
2019-11-16,3.124237371919329e-05,2.742994926358114e-05
2019-11-17,2.9988207142471285e-05,3.879553810598649e-05
2019-11-18,2.785534374851326e-05,6.44123149756184e-05
2019-11-19,6.0566438775084845e-05,5.230623066466868e-05
2019-11-20,6.261561629188746e-05,4.387196951740265e-05
2019-11-21,4.648459085586537e-05,4.052514834625349e-05
2019-11-22,2.719690142210003e-05,2.558932018084204e-05
2019-11-23,2.9100766123776475e-05,2.9081689704572542e-05
2019-11-24,2.07143289723284e-05,2.5927591787222102e-05
2019-11-25,,3.990550596211211e-05
2019-11-26,1.2433861636465503e-05,4.039284634746702e-05
2019-11-27,3.8005484993309625e-05,5.765069139506173e-05
2019-11-28,4.82604330221761e-05,4.622458674804585e-05
2019-11-29,5.647424963533098e-05,3.518918826455052e-05
2019-11-30,2.603800025166306e-05,3.796349757479991e-05
2019-12-01,2.5482548638413398e-05,3.278401917870393e-05
2019-12-02,6.956221663269085e-05,6.254410994962521e-05
2019-12-03,,4.120929072681814e-05
2019-12-04,,5.867338870525368e-05
2019-12-05,3.80486484210894e-05,4.668472351837428e-05
2019-12-06,5.626844279217922e-05,8.449513889433325e-05
2019-12-07,6.317832540789628e-05,7.174613481524214e-05
2019-12-08,3.4720860697706757e-05,3.4341230854039e-05
2019-12-09,6.363938061240655e-05,5.188022003392926e-05
2019-12-10,5.185378531431707e-05,4.301852821430072e-05
2019-12-11,5.397848062638338e-05,4.595694968395964e-05
2019-12-12,3.163532294737502e-05,2.6852627734321653e-05
2019-12-13,7.742914973757556e-05,5.125640673877851e-05
2019-12-14,5.209952126704399e-05,4.136297795868694e-05
2019-12-15,,3.8324257366985065e-05
2019-12-16,5.008186814264025e-05,6.08217598321551e-05
2019-12-17,8.429371463171778e-05,5.790426609902107e-05
2019-12-18,4.272098854828005e-05,3.9226522485571796e-05
2019-12-19,6.906885762506035e-05,4.5625802391196026e-05
2019-12-20,,3.4437236861962724e-05
2019-12-21,1.5010263070145317e-05,2.9430681566869943e-05
2019-12-22,1.7046748264110245e-05,3.994168627660209e-05
2019-12-23,6.291239694255387e-05,8.282664035106161e-05
2019-12-24,3.586545627713548e-05,3.555537952307712e-05
2019-12-25,,2.8419401009596677e-05
2019-12-26,2.4826032557617514e-05,3.196525850067608e-05
2019-12-27,3.880871661877026e-05,3.7111470775905236e-05
2019-12-28,5.851077151549775e-05,5.361324145141717e-05
2019-12-29,6.19355156349679e-05,4.430391405552138e-05
2019-12-30,,4.3678555579631174e-05
2019-12-31,5.3924428357276523e-05,2.7039270110766544e-05
2020-01-01,2.448134556394483e-05,1.726508310631071e-05
2020-01-02,2.7861449446319425e-05,2.4854056495208254e-05
2020-01-03,4.283077914075786e-05,3.6258776994962515e-05
2020-01-04,4.069734094502564e-05,3.0119874168027584e-05
2020-01-05,3.738767668916725e-05,3.710786730275973e-05
2020-01-06,1.3527998761997722e-05,5.971538490882108e-05
2020-01-07,3.369755081916488e-05,5.197967169318358e-05
2020-01-08,2.730066687005837e-05,3.309810185585804e-05
2020-01-09,6.271952554150648e-05,4.5638540459219166e-05
2020-01-10,6.443867429433563e-05,4.421538863566538e-05
2020-01-11,5.5490101938940564e-05,4.422543212929439e-05
2020-01-12,4.0344351043214495e-05,2.0312210605960542e-05
2020-01-13,4.2176619070202034e-05,3.275906291656653e-05
2020-01-14,6.44343261850023e-05,2.9746716949303022e-05
2020-01-15,9.112684694487486e-05,4.300432234904347e-05
2020-01-16,6.113829335283697e-05,4.548239660799555e-05
2020-01-17,4.2197548751573474e-05,4.004938139578318e-05
2020-01-18,3.5230306558031205e-05,2.968052131127968e-05
2020-01-19,3.2634660619455704e-05,3.495765047890251e-05
2020-01-20,3.81618829872518e-05,5.447048344429345e-05
2020-01-21,,3.866579106316452e-05
2020-01-22,3.719943403764303e-05,3.317049103493696e-05
2020-01-23,3.6115562967905484e-05,3.704411170439812e-05
2020-01-24,4.351289031994303e-05,3.132200828448371e-05
2020-01-25,4.30723029530193e-05,4.75810871618089e-05
2020-01-26,2.969973056603477e-05,4.009262393949746e-05
2020-01-27,3.7927486843059184e-05,3.119625458402226e-05
2020-01-28,2.667915604801288e-05,3.628768853273296e-05
2020-01-29,,4.114176943961065e-05
2020-01-30,4.010237709581997e-05,4.132199820126826e-05
2020-01-31,8.50067777343513e-05,5.660970581759074e-05
2020-02-01,4.49954135447494e-05,4.598057919508313e-05
2020-02-02,3.336879127832962e-05,3.64552915007503e-05
2020-02-03,3.713075524827549e-05,3.895735213694564e-05
2020-02-04,3.794517487733308e-05,3.747994929215159e-05
2020-02-05,,3.148403983502207e-05
2020-02-06,2.6231589929702094e-05,2.567379896480067e-05
2020-02-07,1.6003391041740193e-05,3.601202092816335e-05
2020-02-08,3.085076950406126e-05,2.1914855695598272e-05
2020-02-09,2.5738149045971372e-05,2.4526385052666816e-05
2020-02-10,6.370539242416285e-05,5.3552551474577875e-05
2020-02-11,3.183330277859614e-05,4.928008667964963e-05
2020-02-12,3.091009726881641e-05,4.5432605835013465e-05
2020-02-13,3.5745427961919155e-05,3.469721486433766e-05
2020-02-14,5.393347831482154e-05,4.3819615277070587e-05
2020-02-15,4.674248737020526e-05,4.0545666143343834e-05
2020-02-16,5.995326739780659e-05,2.5442062300414364e-05
2020-02-17,,3.906952929496086e-05
2020-02-18,3.158842137942485e-05,3.663406809164873e-05
2020-02-19,3.518505974172633e-05,6.257204346207103e-05
2020-02-20,3.013305009736652e-05,3.51711356628088e-05
2020-02-21,2.7328619361475406e-05,2.999548431101995e-05
2020-02-22,5.419860460507943e-05,5.140118561548832e-05
2020-02-23,2.5447520509952592e-05,4.5962384643947184e-05
2020-02-24,2.3360711881651416e-05,2.3888229274702175e-05
2020-02-25,4.3790114460459874e-05,3.5396531916657216e-05
2020-02-26,7.121703315867495e-05,4.8877708349803055e-05
2020-02-27,7.975249943377291e-05,4.2911090964860335e-05
2020-02-28,9.721995160772177e-05,4.5029458780362216e-05
2020-02-29,5.294789805025004e-05,3.8473039074566115e-05
2020-03-01,4.658394288165015e-05,3.583128828819133e-05
2020-03-02,6.796110539313737e-05,4.1314866683573376e-05
2020-03-03,6.358161225339952e-05,4.1267422597559814e-05
2020-03-04,9.703736759393137e-05,4.7196211461160824e-05
2020-03-05,4.708072888996063e-05,4.33304523467489e-05
2020-03-06,4.954170765153473e-05,3.84133452482525e-05
2020-03-07,4.422973366756117e-05,3.333509507946018e-05
2020-03-08,2.2882004486745995e-05,3.7481141965575996e-05
2020-03-09,4.461416524492398e-05,2.999771232364004e-05
2020-03-10,3.567474346149589e-05,2.5860225779356182e-05
2020-03-11,,3.457258444193998e-05
2020-03-12,0.0001234517392559882,8.533289181095786e-05
2020-03-13,4.441996659922512e-05,4.1792622423188e-05
2020-03-14,,3.2436368148222694e-05
2020-03-15,9.987171473349801e-06,2.6307602612558863e-05
2020-03-16,2.5795300492259255e-05,6.184482731609807e-05
2020-03-17,,5.3725831314739016e-05
2020-03-18,3.599073776668065e-05,4.5326592656473206e-05
2020-03-19,2.6704060244890057e-05,4.523641830139486e-05
2020-03-20,3.1090044596108106e-05,5.882984076444122e-05
2020-03-21,2.2993268983877698e-05,4.0675559315265536e-05
2020-03-22,1.7440837120029778e-05,4.216353864820245e-05
2020-03-23,2.0529347764041664e-05,4.113312387371097e-05
2020-03-24,2.4989918281236577e-05,3.757641843673792e-05
2020-03-25,,4.329887834947426e-05
2020-03-26,3.234405404672488e-05,3.535018086160368e-05
2020-03-27,3.15387092420428e-05,3.9937947890738896e-05
2020-03-28,4.385612383695971e-05,5.085878660446472e-05
2020-03-29,2.7561976274922686e-05,5.1213020383468634e-05
2020-03-30,2.338095521812428e-05,4.046283327891435e-05
2020-03-31,,2.485674769243839e-05
2020-04-01,2.3893779801434678e-05,4.34284609320999e-05
2020-04-02,1.5015129507351005e-05,2.017165616136162e-05
2020-04-03,3.6153453869989956e-05,7.237533631383001e-05
2020-04-04,3.667485576994579e-05,4.3428067808213056e-05
2020-04-05,2.8859118567272956e-05,3.8139942562983686e-05
2020-04-06,1.666697637224666e-05,4.594957260052435e-05
2020-04-07,2.873941110924564e-05,5.659736963568509e-05
2020-04-08,4.4227892915555374e-05,7.017203599905513e-05
2020-04-09,1.7981745048165604e-05,5.6895029202702915e-05
2020-04-10,2.1519969393522636e-05,5.12993521717562e-05
2020-04-11,2.071696235240074e-05,5.20323365029263e-05
2020-04-12,9.822250405259743e-06,1.6355978967888425e-05
2020-04-13,,8.370076304320944e-05
2020-04-14,1.8594956991784956e-05,3.2659513522075456e-05
2020-04-15,3.8015361602123855e-05,4.733458507144639e-05
2020-04-16,9.396571048924618e-05,0.00012303267081065046
2020-04-17,3.956149203637367e-05,6.709586312771009e-05
2020-04-18,3.30419719455187e-05,4.7113715142862444e-05
2020-04-19,2.132797674033078e-05,3.771030044524093e-05
2020-04-20,5.238078719787748e-05,7.861394155964843e-05
2020-04-21,3.1503786449671e-05,3.916896326078196e-05
2020-04-22,3.319167620213728e-05,4.7043019751356356e-05
2020-04-23,6.597248754484962e-05,5.421094025476673e-05
2020-04-24,9.433648161647436e-05,3.849099974989303e-05
2020-04-25,,2.7096733295956552e-05
2020-04-26,2.3013677428421547e-05,2.4172098739038703e-05
2020-04-27,,3.338321401091811e-05
2020-04-28,,3.6202497149751125e-05
2020-04-29,3.398134837120784e-05,4.959998962925501e-05
2020-04-30,8.18032180332195e-05,6.716401187843206e-05
2020-05-01,2.7953285048457387e-05,4.991421121144035e-05
2020-05-02,3.087899275491202e-05,6.347465471890495e-05
2020-05-03,2.062761755652323e-05,2.9104261678632906e-05
2020-05-04,,7.114546210925209e-05
2020-05-05,,3.150308166186499e-05
2020-05-06,2.0691209660201034e-05,5.208406948319689e-05
2020-05-07,5.7604484284370594e-05,6.748752286124948e-05
2020-05-08,4.443470490261738e-05,5.3284458643410157e-05
2020-05-09,3.407516985151996e-05,3.863310081309483e-05
2020-05-10,3.344238610132002e-05,4.5278438063399577e-05
2020-05-11,7.211999375799976e-05,5.217697888245039e-05
2020-05-12,9.464107412112225e-05,9.717808882738213e-05
2020-05-13,6.450647806686205e-05,6.389254693459586e-05
2020-05-14,0.00018247356896783785,0.00017467836669521914
2020-05-15,4.020048336449302e-05,4.569369986161274e-05
2020-05-16,3.830503013349228e-05,5.379708258752076e-05
2020-05-17,5.358520560023619e-05,7.509401955511914e-05
