ds,precipitaciones,temperatura,y,yhat,yhat_lower,yhat_upper
2019-02-20 19:00:00,0,33.6,20109,20536.83715541046,14317.786983051765,29024.400062861747
2019-02-20 20:00:00,0,32.3,7787,16547.19874867757,11580.251589428273,23869.317997250644
2019-02-20 21:00:00,0,30.8,3606,12262.532966791614,8467.510651666069,17446.520537272347
2019-02-20 22:00:00,0,30.2,2884,9049.77970615343,6409.144691452787,13004.558273486951
2019-02-20 23:00:00,0,30.0,3088,6949.211738015202,4831.422662642491,10095.183497088405
2019-02-21 00:00:00,0,30.4,2424,5216.05485432399,3598.0603926222643,7589.287159374589
2019-02-21 01:00:00,0,30.0,1343,3535.067447132711,2435.524199696409,5043.540235202968
2019-02-21 02:00:00,0,29.7,791,2367.068088536169,1654.113079430013,3423.327917143451
2019-02-21 03:00:00,0,29.3,1032,2065.4914260207265,1425.3757764924842,2974.8525108434355
2019-02-21 04:00:00,0,29.0,1021,2936.693054284093,2030.8965172528463,4254.974046100844
2019-02-21 05:00:00,0,28.7,1452,6199.080773424212,4441.666134549181,8933.106685735087
2019-02-21 06:00:00,0,26.0,3529,13326.565519784739,9243.344005309287,19323.877611280746
2019-02-21 07:00:00,0,25.0,14625,20916.971322763246,14795.624064204385,29789.966487570047
2019-02-21 08:00:00,0,25.2,24021,23122.39271759307,15683.02221779811,33363.12811714607
2019-02-21 09:00:00,0,26.2,22320,22098.149691357645,15109.37774007438,31650.155412960507
2019-02-21 10:00:00,0,27.2,20658,21926.73346649914,15204.165865137165,31302.844456258965
2019-02-21 11:00:00,0,28.8,21126,22924.68379102024,16221.976416496234,32677.930455097594
2019-02-21 12:00:00,0,30.2,21147,23482.082887684395,16082.71333680704,33368.363703562114
2019-02-21 13:00:00,0,30.8,21480,23116.956347589945,16152.81138189966,33323.03920083355
2019-02-21 14:00:00,0,31.8,21708,22938.453158888336,16069.304436437076,32609.58661495264
2019-02-21 15:00:00,0,32.7,22290,23603.367780432705,16516.4584824254,33448.527089439165
2019-02-21 16:00:00,0,33.5,22604,24580.74691741527,17013.301822126537,35761.862468917774
2019-02-21 17:00:00,0,33.9,24117,24953.19602283604,17417.73927820515,36098.453414860174
2019-02-21 18:00:00,0,33.2,22989,24109.895658545123,16907.32565512886,33967.18151799972
2019-02-21 19:00:00,0,32.0,18592,21570.279629359717,14900.671167355642,30756.140337282
2019-02-21 20:00:00,0,30.4,16308,17367.34992928812,12064.647929339153,24813.47111092184
2019-02-21 21:00:00,0,29.7,11596,12874.5363442112,9110.07656465838,18529.89755120392
2019-02-21 22:00:00,0,29.5,7933,9502.129703910136,6776.652130983182,13542.245570054738
2019-02-21 23:00:00,0,29.1,6169,7293.906729744919,5200.645496369208,10529.479144087103
2019-02-22 00:00:00,0,28.3,5085,5468.426975303405,3829.306517037686,7696.614749577265
2019-02-22 01:00:00,0,29.2,3403,3710.026911653207,2616.408051983111,5259.779692334911
2019-02-22 02:00:00,0,29.0,2247,2484.3375496468457,1760.0666178654324,3532.0570135277703
2019-02-22 03:00:00,0,29.2,1882,2168.8709191280595,1488.8384817498056,3057.946340196746
2019-02-22 04:00:00,0,28.7,2681,3082.954780012887,2133.5523904714764,4380.5762708769325
2019-02-22 05:00:00,0,28.5,5868,6507.613512255056,4587.013757393258,9351.38569860993
2019-02-22 06:00:00,0,28.7,12794,14022.051591714344,9960.606729761821,19904.628691837173
2019-02-22 07:00:00,0,28.3,20840,22012.43550554343,15681.693356055252,31695.07774787071
2019-02-22 08:00:00,0,28.2,23747,24314.47417793778,16860.90005657116,35121.14362739481
2019-02-22 09:00:00,0,27.9,22257,23194.360175705642,16270.07807017732,33509.783010196166
2019-02-22 10:00:00,0,27.7,21063,22967.96620067021,15604.7905642602,32791.781609958416
2019-02-22 11:00:00,0,27.2,21422,23939.09555966982,17023.38546599694,34133.54341698639
2019-02-22 12:00:00,1,28.5,21185,23582.965014806345,16341.317130126747,34063.3115058336
2019-02-22 13:00:00,1,26.6,22584,23120.18189874327,16090.947999180597,33487.09395167925
2019-02-22 14:00:00,0,29.2,23754,23790.068088115324,16729.532266284106,34051.084469939306
2019-02-22 15:00:00,0,30.6,23910,24421.081712954983,16820.977409256986,35732.79830949973
2019-02-22 16:00:00,0,30.7,23576,25333.1734143739,17606.241685078705,35936.22674711471
2019-02-22 17:00:00,0,30.3,23756,25601.867839378254,17488.31738929894,36813.73668500758
2019-02-22 18:00:00,0,29.6,23493,24630.26355280795,17197.121116943967,34774.521960275655
2019-02-22 19:00:00,0,29.4,20149,21948.451155349543,15260.964370426851,31185.183592686426
2019-02-22 20:00:00,0,28.4,18003,17586.172073006455,12242.18897326615,25125.054512175713
2019-02-22 21:00:00,1,27.8,13048,12486.170392431752,8663.183399011206,17770.02717243842
2019-02-22 22:00:00,1,25.3,8796,9137.926178666396,6333.44563503195,13139.967048086388
2019-02-22 23:00:00,1,24.3,6532,6961.880051588557,4850.242681477153,10040.969614645423
2019-02-23 00:00:00,1,24.3,6377,7631.465096928256,5362.65692802603,10817.05849319853
2019-02-23 01:00:00,1,23.8,5100,5768.661267723562,4023.101831703707,8309.227275886076
2019-02-23 02:00:00,1,23.1,3472,4081.8436568048564,2823.7959320022937,5927.384992691816
2019-02-23 03:00:00,1,23.5,2652,3237.848111679788,2279.1386469502004,4616.144470456013
2019-02-23 04:00:00,1,24.0,2958,3562.076996473435,2519.5966500859404,5203.955288079726
2019-02-23 05:00:00,1,24.4,4968,5382.93119986915,3702.2391502906266,7669.439666989923
2019-02-23 06:00:00,0,24.5,6978,8948.511749628171,6338.119667668672,12747.454058641826
2019-02-23 07:00:00,1,24.1,9450,11429.902165986743,7952.023942013341,16506.0035680905
2019-02-23 08:00:00,1,24.1,11461,12568.943318363876,8831.535996880417,18197.863276208507
2019-02-23 09:00:00,1,23.3,13134,13675.234671632503,9544.879193924868,19719.226541591594
2019-02-23 10:00:00,1,23.7,14282,16212.900232238175,11229.907164465354,23339.67655838557
2019-02-23 11:00:00,1,23.8,15229,19049.769967923527,13333.190236246033,27268.108958631703
2019-02-23 12:00:00,1,24.3,16393,19538.03739697876,13680.019999993407,28277.44527028777
2019-02-23 13:00:00,1,25.3,15618,17743.47730160926,12421.922725299253,25629.02889508091
2019-02-23 14:00:00,1,25.0,13301,16151.450212027923,11274.193647244761,23241.478808716794
2019-02-23 15:00:00,1,25.0,13421,15962.351587309213,11077.940651634493,22536.438847572113
2019-02-23 16:00:00,1,26.1,13828,16674.370755693984,11654.066915618156,24102.412658016674
2019-02-23 17:00:00,0,25.7,13611,18120.8957373728,12742.759464235996,26078.594600042976
2019-02-23 18:00:00,0,25.7,14434,18810.081006729237,13220.706027615539,27211.996724412835
2019-02-23 19:00:00,1,24.9,16026,18277.640645469575,12585.578120007694,26158.035151832533
2019-02-23 20:00:00,1,24.1,15669,16803.098423165146,11620.246205745663,23318.978121303597
2019-02-23 21:00:00,1,24.1,13019,13525.173544226562,9531.72634470271,19475.3181705786
2019-02-23 22:00:00,1,24.0,8217,10126.08237681089,7136.603632769926,14516.038830242285
2019-02-23 23:00:00,0,23.5,6815,8103.628315387259,5640.800256590466,11654.003834396055
2019-02-24 00:00:00,0,23.4,9829,6472.260953022418,4474.903499786239,8995.981881142234
2019-02-24 01:00:00,0,22.7,7501,4889.370532874233,3405.263040521768,7041.891303746766
2019-02-24 02:00:00,0,22.2,5083,3462.5341827243565,2436.1729096277554,4929.550013335275
2019-02-24 03:00:00,0,21.9,3525,2749.8051604341363,1923.1589938421992,3915.032258032634
2019-02-24 04:00:00,0,21.6,3174,3031.856604629886,2159.1497315012202,4427.13966646116
2019-02-24 05:00:00,0,21.5,4599,4598.176729522001,3172.5594480141503,6778.921574800614
2019-02-24 06:00:00,0,19.2,5291,7386.5406506012305,5181.988053174422,10660.698826064503
2019-02-24 07:00:00,0,17.7,5416,9845.356016559448,7080.739975254821,13997.30218823675
2019-02-24 08:00:00,0,18.8,5598,10916.105185979313,7583.010577172867,15505.353866794707
2019-02-24 09:00:00,0,18.9,7191,11985.329084060657,8286.567285464516,17153.909215307278
2019-02-24 10:00:00,0,20.1,9150,14351.715315270985,10037.478693818992,20476.70034166428
2019-02-24 11:00:00,0,20.2,11189,17035.42651615577,11698.53308817188,24094.89905528193
2019-02-24 12:00:00,0,21.2,13694,17673.244579141257,12267.14674293508,25489.77371621437
2019-02-24 13:00:00,0,21.5,12056,16230.251711308927,11594.103872573543,23527.398718375876
2019-02-24 14:00:00,0,23.0,9361,14982.517156467939,10379.004986704353,21442.28507733187
2019-02-24 15:00:00,0,23.2,10524,15004.120838218056,10584.700876864883,21577.161839028922
2019-02-24 16:00:00,0,23.9,12540,15881.53265447831,11165.055165941467,23115.57601637536
2019-02-24 17:00:00,0,24.0,13873,16867.702675905275,11649.87277878049,24302.014339869987
2019-02-24 18:00:00,0,23.5,14702,17752.389796221523,12336.419883356359,24930.03303732243
2019-02-24 19:00:00,0,22.6,15479,18164.094254932596,12750.857233866816,25841.358889458377
2019-02-24 20:00:00,0,21.6,16571,16939.509941842105,11893.532676645142,24395.2275456921
2019-02-24 21:00:00,0,21.2,13610,13828.792586286161,9867.623266261275,19717.108048893708
2019-02-24 22:00:00,0,20.4,10070,10496.405532102652,7390.566433258313,15019.799779065248
2019-02-24 23:00:00,0,20.2,7733,8209.20767322719,5770.682326086979,11788.171770645486
2019-02-25 00:00:00,0,19.4,5590,4512.795787354011,3172.9152016651055,6529.485737259635
2019-02-25 01:00:00,0,18.0,3255,3070.4687842188655,2138.6199837883173,4288.685448430046
2019-02-25 02:00:00,0,17.0,2204,2064.877554600986,1435.9095012518428,3006.0601357040573
2019-02-25 03:00:00,0,16.2,1793,1810.2155873386548,1239.9701377131892,2568.910231465327
2019-02-25 04:00:00,0,15.5,2584,2585.808009576671,1796.2540557021898,3704.6893065642375
2019-02-25 05:00:00,0,15.6,5979,5487.546647216971,3826.970783955389,7945.884037056051
2019-02-25 06:00:00,0,14.7,12994,11873.123214357945,8231.475196907491,16977.3688441352
2019-02-25 07:00:00,0,14.1,21053,18730.327144969928,13174.542467945896,27205.68164277526
2019-02-25 08:00:00,0,15.0,23782,20811.30839348075,14651.08732011705,30071.878245844302
2019-02-25 09:00:00,0,16.0,21081,19973.963635240754,13859.394036423113,28903.347775503287
2019-02-25 10:00:00,0,18.6,20140,19924.656986396225,14024.061209328733,28659.491798764047
2019-02-25 11:00:00,0,20.4,19978,20909.713083713214,14764.86398110404,30085.74983464807
2019-02-25 12:00:00,0,21.5,19763,21480.81538743189,14816.980698645748,30760.869866007604
2019-02-25 13:00:00,0,22.3,19995,21208.90603565873,14685.225104706891,30090.20728471054
2019-02-25 14:00:00,0,23.6,20865,21099.26561908265,14678.90546482231,30547.49991280661
2019-02-25 15:00:00,0,22.6,20812,21715.039626311907,15075.101058734248,31306.405839289357
2019-02-25 16:00:00,0,22.6,22141,22629.200288055155,15940.140633923687,32410.165208851926
2019-02-25 17:00:00,0,22.3,23498,22978.01908685529,16184.993758371438,32952.578098816586
2019-02-25 18:00:00,0,21.9,23018,22215.579507306044,15623.307995644149,31419.586591613785
2019-02-25 19:00:00,0,20.5,17453,19869.923450546976,14101.340630162376,28080.148881075434
2019-02-25 20:00:00,0,19.2,13761,15993.250003293817,11089.23945209465,22710.418889940403
2019-02-25 21:00:00,0,18.4,10080,11842.747453021584,8205.163768644758,17284.252825055242
2019-02-25 22:00:00,0,17.4,6961,8721.94675588913,6189.668346599125,12680.129610387366
2019-02-25 23:00:00,0,16.9,4977,6682.203515341526,4668.272488701528,9615.610516291781
2019-02-26 00:00:00,0,16.5,3624,5000.647362166612,3479.537371142043,7094.798528682807
2019-02-26 01:00:00,0,16.5,2196,3381.6184044310994,2375.449671038389,4897.198897615911
2019-02-26 02:00:00,0,16.1,1357,2257.8533441033296,1566.3464647125234,3223.058352829491
2019-02-26 03:00:00,0,14.9,1250,1962.993483518975,1365.9574433784805,2798.878064754034
2019-02-26 04:00:00,0,14.7,2098,2782.4768758911964,1944.646177700998,4031.731469555213
2019-02-26 05:00:00,0,12.5,4953,5844.749825294749,4090.048111959747,8438.382806580663
2019-02-26 06:00:00,0,12.1,12375,12547.475818890229,8682.10569627017,18158.920295987617
2019-02-26 07:00:00,0,12.1,20333,19643.209394252113,13635.704097658547,28093.89541947212
2019-02-26 08:00:00,0,13.4,23581,21658.91616509202,15232.908815516406,31397.933732243262
2019-02-26 09:00:00,0,15.6,21905,20647.926914540356,14175.351601378434,29613.465858013267
2019-02-26 10:00:00,0,18.4,19900,20447.3323841255,14272.121177955374,29540.77546370866
2019-02-26 11:00:00,0,19.6,19487,21295.638762265375,15028.772936123347,31006.991756218504
2019-02-26 12:00:00,0,20.8,20151,21734.237215975507,14739.955879784053,31062.49557961791
2019-02-26 13:00:00,0,20.9,21793,21314.555296382474,14793.70361808221,30097.743169428613
2019-02-26 14:00:00,0,21.9,20998,21080.223723093415,14928.449355859515,30247.648180827535
2019-02-26 15:00:00,0,22.6,22236,21618.390565167272,14860.826877653204,30326.698061132953
2019-02-26 16:00:00,0,22.5,22603,22427.22655148077,15646.395992521724,32520.12373999289
2019-02-26 17:00:00,0,22.6,24089,22694.86192179292,16026.93918088713,33210.72754225555
2019-02-26 18:00:00,0,21.4,23627,21858.1531224853,15199.678692852187,31105.97073527061
2019-02-26 19:00:00,0,20.1,17799,19503.797844436387,13678.48036222178,28293.445028409766
2019-02-26 20:00:00,0,18.8,15403,15670.294931413746,10864.619249983492,22119.41224367853
2019-02-26 21:00:00,0,17.7,10463,11587.304291651419,8020.258870195532,16547.88440925721
2019-02-26 22:00:00,0,16.1,7361,8525.087036667699,6024.790954300181,12024.50117456583
2019-02-26 23:00:00,0,15.0,5570,6528.754061420625,4524.663180471894,9325.367816840058
2019-02-27 00:00:00,0,15.0,4071,4890.985015810228,3377.1823271109492,7014.32511597441
2019-02-27 01:00:00,0,15.1,2492,3311.9576461538095,2324.4653275134956,4731.767675000166
2019-02-27 02:00:00,0,14.7,1646,2215.313087726697,1542.2742999503012,3147.8442209754476
2019-02-27 03:00:00,0,15.5,1535,1933.740540693589,1340.3005970701238,2745.5549930076236
2019-02-27 04:00:00,0,15.6,2274,2749.1510793155776,1909.285783778708,3915.869971949726
2019-02-27 05:00:00,0,15.6,5257,5803.652784871028,3999.9028103112355,8328.920018153656
2019-02-27 06:00:00,0,15.5,12428,12505.121046942775,8732.770577271718,17961.905277784186
2019-02-27 07:00:00,0,15.2,20612,19644.144102869945,13792.733767646096,28299.429429386975
2019-02-27 08:00:00,0,16.3,24289,21740.967272638554,15104.464320044828,30833.567899659593
2019-02-27 09:00:00,0,18.7,22852,20814.261374987524,14249.313612532009,29310.840817983386
2019-02-27 10:00:00,0,21.2,21394,20692.916130397978,14304.945574317786,29356.796538682513
2019-02-27 11:00:00,0,22.8,21381,21650.219885155377,14778.771753812205,30705.774199854273
2019-02-27 12:00:00,0,24.2,21500,22193.572591891298,15562.200819519509,32137.62593202097
2019-02-27 13:00:00,0,25.7,21411,21882.655473616716,15150.533864304292,31260.032069163713
2019-02-27 14:00:00,0,26.8,21589,21732.433041920383,15188.129019602544,31339.188688528135
2019-02-27 15:00:00,0,27.0,22379,22365.51795306983,15505.098073469293,31224.080149089175
2019-02-27 16:00:00,0,27.2,23581,23295.7425887156,16562.964765290315,33640.654896278495
2019-02-27 17:00:00,0,27.0,24992,23651.28827112546,16350.354271493952,33866.915495551104
2019-02-27 18:00:00,0,26.1,25481,22860.5381235116,16001.420368188948,32810.63114550492
2019-02-27 19:00:00,0,24.8,20005,20460.100451449773,14580.217510644014,29043.784424319256
2019-02-27 20:00:00,0,24.0,17079,16490.873793691262,11340.948695762849,23718.012564534834
2019-02-27 21:00:00,0,22.7,11364,12221.688372925542,8418.632443994846,17233.115644070076
2019-02-27 22:00:00,1,20.7,7634,8677.85229190282,6092.7944571621665,12502.05861331628
2019-02-27 23:00:00,1,19.9,5871,6659.47595782134,4627.103027415699,9384.198517032519
2019-02-28 00:00:00,0,19.7,6775,5185.4072782142275,3607.888200056278,7548.138274640573
2019-02-28 01:00:00,1,18.5,3057,3382.881302478677,2339.1519652875563,4785.869996579198
2019-02-28 02:00:00,0,17.3,1773,2349.214303977981,1651.539006779014,3344.246485387718
2019-02-28 03:00:00,0,17.1,1489,2050.055846559501,1433.6260676143706,2954.8429335637406
2019-02-28 04:00:00,0,16.9,2446,2914.6968453717977,2036.7252790050782,4109.308702020506
2019-02-28 05:00:00,0,16.7,5482,6152.539866881744,4282.423836627396,8961.329262903098
2019-02-28 06:00:00,0,15.8,12686,13245.771879864371,9325.924768124174,18948.14299206159
2019-02-28 07:00:00,0,15.3,21195,20796.97751269117,14606.037121120304,30113.65070444647
2019-02-28 08:00:00,0,16.0,24836,22997.2736635824,15851.06426735573,32926.61918773943
2019-02-28 09:00:00,0,17.6,23084,21987.662278102936,15336.534712429451,31107.10257130313
2019-02-28 10:00:00,0,20.4,21888,21848.823590300144,15289.00438174845,31173.550116445294
2019-02-28 11:00:00,0,22.2,22331,22844.73063937086,16068.131732809283,32806.327776499835
2019-02-28 12:00:00,0,23.4,22370,23393.60221271642,16097.976181153384,33380.503192991884
2019-02-28 13:00:00,0,24.2,23547,23031.34252182522,16010.144208732152,32643.64923792325
2019-02-28 14:00:00,0,24.5,23252,22837.149601398156,15956.411658711198,32774.54691548954
2019-02-28 15:00:00,0,24.0,24290,23468.062360879387,16904.487596170547,32900.766471014125
2019-02-28 16:00:00,0,24.4,24167,24428.678200460996,17046.635435260443,34434.4412726278
2019-02-28 17:00:00,0,23.7,24968,24772.454016071344,17411.355665850417,35394.86868737406
2019-02-28 18:00:00,0,23.1,24903,23934.67637006503,16863.099568473535,33870.296614084786
2019-02-28 19:00:00,0,22.0,20830,21412.98252389348,14616.472138637526,31124.6979910901
2019-02-28 20:00:00,0,21.2,17416,17250.724466192773,12213.348269610125,24604.416209742794
2019-02-28 21:00:00,0,20.9,12349,12791.074178831197,8994.34714541369,18359.21984749808
2019-02-28 22:00:00,0,20.6,8755,9438.644202760708,6645.320736811839,13649.55706620693
2019-02-28 23:00:00,0,20.4,6915,7245.607495831893,5124.011855128494,10544.306220770195
2019-03-01 00:00:00,0,20.2,3659,5434.421087146009,3823.1220897282797,7889.715737658561
2019-03-01 01:00:00,0,19.8,2470,3682.382532790149,2580.821780952509,5348.1114442235
2019-03-01 02:00:00,0,19.8,1709,2465.969796886573,1695.8916373390525,3510.796953860461
2019-03-01 03:00:00,0,19.4,1646,2151.4678720079423,1488.024499773434,3073.756274292425
2019-03-01 04:00:00,0,19.2,2515,3058.6574711799526,2139.405593065026,4379.689140375482
2019-03-01 05:00:00,0,19.4,5814,6457.812094686153,4475.421121159402,9127.533387498675
2019-03-01 06:00:00,0,19.4,12796,13910.705404569077,9729.238799397875,19816.720747754654
2019-03-01 07:00:00,0,19.9,19218,21852.112470280703,15454.106762811347,31823.870486841737
2019-03-01 08:00:00,0,20.4,22127,24147.0922339966,16862.466903552187,34675.47872922176
2019-03-01 09:00:00,0,21.8,21982,23065.920134015243,16249.336879019094,33042.07871846108
2019-03-01 10:00:00,0,23.9,20734,22883.633065888334,15822.973628284914,32612.038681880007
2019-03-01 11:00:00,0,25.9,20937,23900.07683913728,16826.714171580676,34756.65867768054
2019-03-01 12:00:00,0,28.2,20776,24457.977185291373,16957.338540770717,35103.854897478
2019-03-01 13:00:00,0,29.6,20830,24043.80520661301,16894.919003082457,33927.559132411436
2019-03-01 14:00:00,0,30.6,20631,23798.353430412197,16771.956703280805,34172.903644924794
2019-03-01 15:00:00,0,30.7,21214,24399.12745732031,16797.834050742924,34641.30842419763
2019-03-01 16:00:00,0,31.3,21479,25318.29364746081,17465.36930015169,36519.50504308121
2019-03-01 17:00:00,0,30.4,22768,25572.628823642826,17885.100378853433,37239.066002288266
2019-03-01 18:00:00,0,29.7,21676,24599.125314449346,17145.361348669165,34625.46256766338
2019-03-01 19:00:00,0,28.9,16211,21906.619471238235,15191.39714269126,31722.058017429845
2019-03-01 20:00:00,0,27.7,14031,17547.451295196955,12142.544129993106,24841.33713970212
2019-03-01 21:00:00,0,27.0,10542,12929.652893339548,9026.691906333188,18340.26092834858
2019-03-01 22:00:00,0,26.8,7472,9480.189982663305,6548.895408188276,13814.340951617049
2019-03-01 23:00:00,0,26.6,5502,7226.749410802497,5061.121529401769,10269.823003882746
2019-03-02 00:00:00,1,25.5,7672,7623.422578245467,5379.7604174372955,10783.015212840086
2019-03-02 01:00:00,1,25.1,7211,5762.35973929124,4008.6334743819093,8275.708469670155
2019-03-02 02:00:00,0,23.3,5516,4227.8476486197405,2984.492777350526,6124.436227302562
2019-03-02 03:00:00,0,22.3,3761,3349.174700925326,2353.6833819618005,4842.877752445701
2019-03-02 04:00:00,0,21.4,3539,3679.618801439831,2630.618089470647,5187.3435426720225
2019-03-02 05:00:00,0,20.4,4812,5553.111364479823,3831.8075183479964,7955.64703209405
2019-03-02 06:00:00,0,18.9,5688,8879.832404477886,6268.122985844679,12629.358419536713
2019-03-02 07:00:00,0,17.3,5767,11759.683183855432,8199.749711899374,17030.537618588394
2019-03-02 08:00:00,0,17.8,6194,12935.537989303382,8968.503536612005,18286.84301116847
2019-03-02 09:00:00,0,19.2,7846,14099.145404342711,9923.333548916813,20136.757746322925
2019-03-02 10:00:00,0,21.2,9979,16736.514083022983,11877.15852420059,24232.816581666262
2019-03-02 11:00:00,0,23.2,12089,19694.86816230299,14094.99164843321,28768.851994000765
2019-03-02 12:00:00,0,23.6,14316,20195.30614250852,14086.876492452377,28793.93420441601
2019-03-02 13:00:00,0,24.4,12329,18334.818294105025,12996.117964417508,26224.27910010604
2019-03-02 14:00:00,0,24.8,10452,16697.68796661446,11661.977259788355,24006.264295702244
2019-03-02 15:00:00,0,26.3,13306,16521.503680901664,11452.855182312755,23534.613984728527
2019-03-02 16:00:00,0,26.6,13992,17244.247574316065,11944.621288702603,24781.464792466588
2019-03-02 17:00:00,0,26.2,14864,18051.41745929803,12735.25602884311,25360.30010313301
2019-03-02 18:00:00,0,25.4,15436,18722.511891770846,12980.27710985654,26259.05993518948
2019-03-02 19:00:00,0,24.2,17849,18875.217720923727,13101.884378778053,26722.645913280896
2019-03-02 20:00:00,0,22.2,19323,17332.139428634862,11874.796855446168,24944.94226752362
2019-03-02 21:00:00,0,21.4,15720,13939.494351483398,9878.772192571763,20077.15186491508
2019-03-02 22:00:00,0,20.6,15090,10428.563685866857,7315.229498640803,14698.327890633038
2019-03-02 23:00:00,0,21.2,9950,8046.602584419265,5642.443202698375,11602.780721699912
2019-03-03 00:00:00,0,20.8,8555,6424.187339268321,4533.591601185229,9115.177808613498
2019-03-03 01:00:00,0,20.6,6883,4854.5080291733875,3383.7262270933998,7063.023214782005
2019-03-03 02:00:00,0,20.7,4985,3439.1723563516116,2414.624770600081,4916.019456143142
2019-03-03 03:00:00,0,20.2,3424,2730.4119289699465,1878.386915411737,3883.1924587902727
2019-03-03 04:00:00,0,20.2,3168,3010.8515142117344,2138.2380961605018,4296.63865044541
2019-03-03 05:00:00,0,19.8,4415,4564.516979553232,3186.6641464873333,6425.488653455178
2019-03-03 06:00:00,0,19.8,5338,7346.105564339771,5065.31725197531,10393.128905281435
2019-03-03 07:00:00,0,19.6,5869,9801.169891360012,6848.369719861741,14194.951951957219
2019-03-03 08:00:00,0,20.4,6590,10862.813461433503,7645.448909454001,15453.919767920052
2019-03-03 09:00:00,0,20.5,8505,11925.194765307411,8229.928355015976,17266.430599459265
2019-03-03 10:00:00,0,22.1,11408,14282.711517385389,9999.18203904848,20038.76451091537
2019-03-03 11:00:00,0,23.1,14074,16964.4297910857,11633.789162192641,24052.46852773039
2019-03-03 12:00:00,0,23.6,15421,17589.557889932257,12401.293997290695,25787.992635809722
2019-03-03 13:00:00,0,24.8,12356,16163.785128460097,10916.422976188831,23355.20727151913
2019-03-03 14:00:00,0,25.1,9471,14903.604025011698,10402.556161847022,21410.912273035705
2019-03-03 15:00:00,0,25.8,9615,14929.507738916745,10491.793789079533,21610.597642821496
2019-03-03 16:00:00,0,26.2,11710,15796.27067680491,10956.132965703795,22431.534152446995
2019-03-03 17:00:00,0,25.8,14112,16767.56259658376,11688.023581791604,24218.800367599073
2019-03-03 18:00:00,0,25.2,14559,17643.027548234466,12348.594440174265,25460.194992528235
2019-03-03 19:00:00,0,24.8,15314,18057.517308978047,12827.29605250723,26153.52032606372
2019-03-03 20:00:00,0,25.6,15506,16864.066859513656,11667.11719991649,23966.39351220721
2019-03-03 21:00:00,0,25.5,14191,13768.869284391316,9760.135408460665,20069.32333029431
2019-03-03 22:00:00,0,25.1,12997,10453.090236014426,7263.907464472237,15020.387878653517
2019-03-03 23:00:00,0,24.8,8218,8173.4827737437545,5651.082606942641,11845.959561754336
2019-03-04 00:00:00,0,24.6,3533,3993.003887898197,2804.4913969799773,5625.708020900096
2019-03-04 01:00:00,0,24.5,2087,2719.4888405192287,1925.1963229138335,3912.68212764629
2019-03-04 02:00:00,1,24.8,1363,1763.596265516231,1246.1340735462202,2530.7564334687163
2019-03-04 03:00:00,1,20.2,1355,1540.7922738484567,1073.6939945646832,2234.964447195759
2019-03-04 04:00:00,1,20.2,2187,2201.975813772212,1529.5484038933841,3200.506238553555
2019-03-04 05:00:00,1,20.2,5665,4671.924333109791,3238.215291952743,6561.852207663965
2019-03-04 06:00:00,1,20.5,14008,10117.49624930423,6947.509623263289,14547.798232335232
2019-03-04 07:00:00,1,20.4,23550,15965.422416801273,11016.341286799985,22881.153114102584
2019-03-04 08:00:00,1,20.5,25284,17724.421331796293,12487.350340137496,25671.94214861085
2019-03-04 09:00:00,1,20.2,23722,16989.723576653065,11930.81974968082,24549.87772431702
2019-03-04 10:00:00,1,20.6,21558,16913.110825783686,11889.956514066987,24376.063995655863
2019-03-04 11:00:00,1,21.0,21252,17725.24806588677,12187.60347802896,25361.2634280039
2019-03-04 12:00:00,1,21.0,21733,18189.44562470324,12399.050336423594,26371.41660178045
2019-03-04 13:00:00,0,20.6,22411,18620.009888170593,12842.909985717928,27069.554956753473
2019-03-04 14:00:00,0,22.4,22342,18529.14968091915,12922.58896441226,26846.621009168433
2019-03-04 15:00:00,0,23.1,23664,19095.31666819932,13247.761808767957,27710.349122406165
2019-03-04 16:00:00,0,24.8,23824,19925.69499711043,13777.139561638183,28518.12999022562
2019-03-04 17:00:00,0,25.3,24667,20243.989874985622,14131.758447223418,28843.67147109649
2019-03-04 18:00:00,0,24.4,25199,19561.002259156256,13671.814223979676,27979.55841887176
2019-03-04 19:00:00,0,23.6,20922,17502.23585369501,12079.533316405663,25199.876014697365
2019-03-04 20:00:00,0,21.8,15568,14079.391966637848,9755.322320924144,20301.40197193596
2019-03-04 21:00:00,0,20.8,10535,10422.27052590996,7305.430949730376,15032.299244080828
2019-03-04 22:00:00,0,20.2,8277,7677.357785647157,5389.370013737448,11044.90498883445
2019-03-04 23:00:00,0,19.8,5739,5881.5741205099175,4104.953821174373,8452.801336591407
2019-03-05 00:00:00,0,19.4,4124,4400.864108042016,3086.2012580521464,6426.080522453679
2019-03-05 01:00:00,0,19.2,2550,2975.081528562233,2114.3824992087793,4290.112552868633
2019-03-05 02:00:00,0,19.0,1672,1986.4747944198375,1382.5783426630078,2881.2846140873767
2019-03-05 03:00:00,0,18.6,1387,1728.0051403495324,1205.1554106108956,2456.012331372829
2019-03-05 04:00:00,0,18.3,2271,2448.8254121650734,1715.5557336249485,3506.8218634463265
2019-03-05 05:00:00,0,18.5,5532,5153.8663704653345,3599.300215963727,7364.8705997582165
2019-03-05 06:00:00,0,18.2,13427,11063.662110264428,7730.479436602297,15817.2469746548
2019-03-05 07:00:00,0,17.8,23413,17311.794496178212,12044.947887401499,24721.164634415487
