ds,y,yhat
2020-05-17,5.358520560023619e-05,7.744905643286425e-05
2020-05-18,3.745572185467961e-05,4.254747749380336e-05
2020-05-19,4.9878897153941306e-05,5.119873742539119e-05
2020-05-20,,4.917705103825824e-05
2020-05-21,,2.6176305347966003e-05
2020-05-22,,2.3217363311334333e-05
2020-05-23,5.1426920331145175e-05,4.814087176973024e-05
2020-05-24,4.18982370615682e-05,4.217970333721282e-05
2020-05-25,1.0198189944285679e-05,3.125492654182534e-05
2020-05-26,0.00011347849596088849,0.00010232076358031502
2020-05-27,5.204867265551973e-05,5.638740639552783e-05
2020-05-28,9.903663597229774e-05,7.052079904526211e-05
2020-05-29,7.79112283376726e-05,7.371559015007716e-05
2020-05-30,,5.283961674863744e-05
2020-05-31,1.6128379983393558e-05,3.25855633185541e-05
2020-06-01,9.428290575004238e-05,7.541145952000213e-05
2020-06-02,9.821230460576544e-05,8.908977544871025e-05
2020-06-03,0.00025755635240716246,0.00014043300566666847
2020-06-04,9.457162155587411e-05,9.921434979454306e-05
2020-06-05,,4.8993752773474675e-05
2020-06-06,2.116491273796728e-05,3.479145298190159e-05
2020-06-07,,6.801550174295329e-05
2020-06-08,,8.444249224116904e-05
2020-06-09,0.00017942279414347165,0.00013783249420873614
2020-06-10,9.791376060236815e-05,7.320966311702968e-05
2020-06-11,5.996378614340053e-05,6.446287274947423e-05
2020-06-12,0.00016436159264683153,8.05312799638717e-05
2020-06-13,3.53335591920615e-05,3.9617106212834714e-05
2020-06-14,5.7909446200914335e-05,5.576153284842049e-05
2020-06-15,3.661306747486526e-05,6.968190755448837e-05
2020-06-16,5.652739888180718e-05,7.821273975949512e-05
2020-06-17,2.3324568543715283e-05,2.1840441244654483e-05
2020-06-18,4.96458943346833e-05,5.1160357307779126e-05
2020-06-19,5.752699617055658e-05,7.281319939080712e-05
2020-06-20,3.3975962214120765e-05,3.461485917952426e-05
2020-06-21,4.2429420767074086e-05,4.810658095289417e-05
2020-06-22,3.659163734790211e-05,5.722990889816543e-05
2020-06-23,,5.897399845726016e-05
2020-06-24,,4.3387872910440806e-05
2020-06-25,4.30728398644443e-05,5.389697091825389e-05
2020-06-26,7.700289255422903e-05,8.62920233705199e-05
2020-06-27,0.00010149294263539007,8.999904668514737e-05
2020-06-28,0.00018723624005413406,0.00010076953838186669
2020-06-29,2.688844633159516e-05,4.9520304713786626e-05
2020-06-30,,5.0577203478560634e-05
2020-07-01,6.664815558542707e-05,5.4812854590735034e-05
2020-07-02,8.22201666942061e-05,8.510880215964876e-05
2020-07-03,6.426619463453398e-05,6.88904238274921e-05
2020-07-04,0.00013329156724039003,7.541486061843151e-05
2020-07-05,4.696684560694484e-05,4.958262113586918e-05
2020-07-06,7.639593974253221e-05,0.00010332186243927113
2020-07-07,3.314044262594218e-05,6.405805075311567e-05
2020-07-08,0.0002054362958403012,0.00011511560383251112
2020-07-09,4.916178863926763e-05,6.510620170691163e-05
2020-07-10,,5.655121774873951e-05
2020-07-11,0.00011055760995936274,7.688006322295921e-05
2020-07-12,4.423681041154463e-05,5.664026325797404e-05
2020-07-13,4.531002579150837e-05,5.233080293931309e-05
2020-07-14,0.00010593659680093399,9.383094612392107e-05
2020-07-15,9.753531774721623e-05,0.00010031711219401987
2020-07-16,7.864648686692548e-05,9.278172249133488e-05
2020-07-17,3.6503725479099774e-05,6.278849420191432e-05
2020-07-18,8.862985214612114e-05,6.65322641573854e-05
2020-07-19,5.453755164068516e-05,8.59689920814022e-05
2020-07-20,0.00019689808750063,0.00012349437916984988
2020-07-21,,5.984456141092963e-05
2020-07-22,,7.601341592753267e-05
2020-07-23,,5.611184621775064e-05
2020-07-24,5.270954401580255e-05,4.0417565713392326e-05
2020-07-25,4.9578350386493994e-05,6.393169999048189e-05
2020-07-26,3.0222912825182182e-05,5.772843656810266e-05
2020-07-27,0.00012604511283476194,8.593020500322108e-05
2020-07-28,6.772448591833605e-05,6.949739769344823e-05
2020-07-29,0.00017286326331722096,0.00012017885633925461
2020-07-30,5.064040828720917e-05,7.813416461948346e-05
2020-07-31,0.00018445796435018815,0.00010103718827721543
2020-08-01,5.640246761769807e-05,7.085078607275733e-05
2020-08-02,7.512979533085428e-05,9.032502713216759e-05
2020-08-03,3.7861810594141304e-05,7.031405973566115e-05
2020-08-04,4.202711597909361e-05,4.75929377020908e-05
2020-08-05,,5.014482093826223e-05
2020-08-06,,2.7936531181331476e-05
2020-08-07,,3.039038035127644e-05
2020-08-08,5.379714898798728e-05,5.161351805085514e-05
2020-08-09,,8.772005774081405e-05
2020-08-10,4.291650036774773e-05,5.219852945135058e-05
2020-08-11,7.783684461496306e-05,6.267538943178954e-05
2020-08-12,9.242470768026257e-05,7.360763598521717e-05
2020-08-13,0.0001038562674387632,7.42358397589047e-05
2020-08-14,6.348916802371223e-05,8.290945029317081e-05
2020-08-15,3.0871073254623074e-05,4.483029580073084e-05
2020-08-16,3.724689388283067e-05,4.6489502713642404e-05
2020-08-17,4.135840110100766e-05,8.84369944982764e-05
2020-08-18,6.517574379822654e-05,8.323847194664098e-05
2020-08-19,3.15887973255481e-05,4.2982427322191314e-05
2020-08-20,5.520708521673082e-05,6.222253945802574e-05
2020-08-21,8.305012302561883e-05,8.556824285287e-05
2020-08-22,3.9849164528279426e-05,6.468016248745936e-05
2020-08-23,2.2742378630644704e-05,4.290175333699084e-05
2020-08-24,3.890350401138509e-05,5.8550370111672396e-05
2020-08-25,,4.8150411739155084e-05
2020-08-26,,5.336579278623781e-05
2020-08-27,6.154903437100966e-05,6.360972051838609e-05
2020-08-28,1.0002086891615864e-05,4.875182661146139e-05
2020-08-29,9.064138756935681e-06,3.942816680330051e-05
2020-08-30,5.8335981187298236e-05,6.768192947537165e-05
2020-08-31,,0.00010475035088766406
2020-09-01,,5.357583015837993e-05
2020-09-02,,3.9509204301386115e-05
2020-09-03,,7.562905814339295e-05
2020-09-04,9.856165244244562e-05,9.084255007490804e-05
2020-09-05,3.4505916996586455e-05,4.9572943636617724e-05
2020-09-06,4.07344108633527e-05,4.045346803591383e-05
2020-09-07,4.9807108658616236e-05,6.896066071190159e-05
2020-09-08,3.062634993986798e-05,5.573460615103995e-05
2020-09-09,,0.00012866057672462856
2020-09-10,5.6334596495199554e-05,7.091462846224576e-05
2020-09-11,5.317773438270526e-05,5.65886335846347e-05
2020-09-12,4.007000299516785e-05,5.829895309243684e-05
2020-09-13,4.74008543167464e-05,0.00012856227882828553
2020-09-14,0.00011105931782542697,0.00010390491532315592
2020-09-15,7.223378050108089e-05,5.60792035327036e-05
2020-09-16,0.00011430644130202473,9.352803245916443e-05
2020-09-17,0.00010441752831238619,6.013170457364091e-05
2020-09-18,7.417619500422653e-05,7.309236185447135e-05
2020-09-19,2.827595390757174e-05,4.391502964835003e-05
2020-09-20,3.4138844186072626e-05,5.36715797058649e-05
2020-09-21,0.00011673679450334258,0.0001152049219131005
2020-09-22,6.173798762559157e-05,6.624322835496801e-05
2020-09-23,8.760743862867055e-05,8.032205084603095e-05
2020-09-24,5.377401565670077e-05,5.9202646509917785e-05
2020-09-25,,3.558390156233066e-05
2020-09-26,4.1652987156117395e-05,3.6218723100302425e-05
2020-09-27,,3.380945512454738e-05
2020-09-28,4.672722173439243e-05,6.35324087560111e-05
2020-09-29,4.009383115229666e-05,4.534416741027133e-05
2020-09-30,5.259756819217872e-05,5.588716090129582e-05
2020-10-01,9.324186000570377e-05,4.281696832990919e-05
2020-10-02,3.6645262739141715e-05,3.1092245928724555e-05
2020-10-03,2.824628505221604e-05,3.385917868281458e-05
2020-10-04,,2.8086598116849602e-05
2020-10-05,4.556620484920921e-05,7.108268581612224e-05
2020-10-06,0.00011884950919899571,9.948731339934061e-05
2020-10-07,6.216264842618592e-05,9.462133103296996e-05
2020-10-08,9.709908971973074e-05,6.271102175173605e-05
2020-10-09,3.4612626827406556e-05,5.319111971605981e-05
2020-10-10,3.0593839086127135e-05,4.414129067341227e-05
2020-10-11,2.5548081113487638e-05,3.4001185246614816e-05
2020-10-12,2.9603470937653604e-05,3.9425175520005156e-05
2020-10-13,0.00012909170320810336,6.0991061063814154e-05
2020-10-14,7.755301380927346e-05,0.00011400864849668697
2020-10-15,7.188000966610556e-05,5.0612079982086495e-05
2020-10-16,3.823514298497447e-05,3.8377117230471155e-05
2020-10-17,5.912927275778886e-05,3.152993177730005e-05
2020-10-18,4.3830500749733554e-05,3.3433243628483025e-05
2020-10-19,3.253432175234593e-05,3.473310525362972e-05
2020-10-20,2.190403151465278e-05,2.3262963503623676e-05
2020-10-21,,2.5112708314106376e-05
2020-10-22,,4.2272457159700135e-05
2020-10-23,3.5265515694995016e-05,5.047186258907774e-05
2020-10-24,5.768310079014848e-05,5.20850715053486e-05
2020-10-25,,4.3208833010665455e-05
2020-10-26,2.0611846413076925e-05,4.994206295090337e-05
2020-10-27,7.117584779478569e-05,5.8681144169183586e-05
2020-10-28,,3.918542142793241e-05
2020-10-29,2.043808204649653e-05,4.177075963466366e-05
2020-10-30,9.249971269064716e-05,6.869505650745231e-05
2020-10-31,7.621654723780492e-05,6.062021886458557e-05
2020-11-01,2.9551124613798225e-05,4.9110691727817755e-05
2020-11-02,6.038255419301546e-05,6.192948639206056e-05
2020-11-03,4.2284629593098525e-05,4.2068841908441343e-05
2020-11-04,3.0295985707250937e-05,3.54618203375884e-05
2020-11-05,4.326897582029194e-05,3.603531540084298e-05
2020-11-06,4.706613987081612e-05,4.355944704993968e-05
2020-11-07,4.31555565178699e-05,4.419232068938872e-05
2020-11-08,3.2384211206448036e-05,3.375810276228205e-05
2020-11-09,,5.140361042921851e-05
2020-11-10,4.516020834902905e-05,4.276405804213253e-05
2020-11-11,2.6307928675389428e-05,4.14706839354962e-05
2020-11-12,6.522231264045376e-05,4.5630228059391164e-05
2020-11-13,0.00010875183389893167,4.3510098548196223e-05
2020-11-14,,8.783414533135546e-05
2020-11-15,1.8483048057068378e-05,3.274464629622211e-05
2020-11-16,7.268043043227526e-05,7.609809717232597e-05
2020-11-17,5.0146416886241515e-05,5.355354692189922e-05
2020-11-18,3.6175285861943395e-05,6.788400151160207e-05
2020-11-19,3.4971851096411386e-05,4.516500294909476e-05
2020-11-20,3.9433891877012334e-05,2.0881230007813823e-05
2020-11-21,4.294791429053392e-05,4.306474952885043e-05
2020-11-22,2.8193187266971816e-05,3.593454913571245e-05
2020-11-23,3.3893395596489413e-05,4.149772990028493e-05
2020-11-24,4.7455304735626584e-05,2.8933034472296717e-05
2020-11-25,3.1037694107012956e-05,7.532357628144861e-05
2020-11-26,3.717497137238654e-05,3.448240486523049e-05
2020-11-27,2.5910073025804273e-05,3.964538682111916e-05
2020-11-28,,2.9429665690633983e-05
2020-11-29,3.6034601396742506e-05,3.713826033145398e-05
2020-11-30,6.700311001363847e-05,5.0948609308040153e-05
2020-12-01,4.277577399188044e-05,4.484519881735115e-05
