ds,y,yhat,yhat_lower,yhat_upper
2019-10-23,6.380401148642669e-05,7.261954706747313e-05,4.1737139871013796e-05,0.0001267991492642206
2019-10-24,7.46519671634834e-05,0.00015240196518233933,8.582055903566122e-05,0.00025902055982970614
2019-10-25,8.650260841746844e-05,0.00010160609427910494,5.834672940362496e-05,0.0001808077926801121
2019-10-26,4.330122648443561e-05,4.958450804163868e-05,2.839926750828692e-05,8.803222428779797e-05
2019-10-27,,3.5993364091341534e-05,2.0318674796370305e-05,6.35869838119768e-05
2019-10-28,,6.609995159604626e-05,3.7325302523373397e-05,0.00011687245828093204
2019-10-29,5.979893191214422e-05,5.4331228823460416e-05,3.1100879251269784e-05,9.231369853308322e-05
2019-10-30,1.8770897440844913e-05,6.667072160910504e-05,3.8525195859404515e-05,0.00011648899249278011
2019-10-31,6.525082883134179e-05,7.767942288816101e-05,4.4461713265434414e-05,0.00013480474725329926
2019-11-01,,5.136181235020788e-05,2.8205296580914184e-05,8.866267817581021e-05
2019-11-02,6.0739050107224294e-05,6.425890065331113e-05,3.704685569410531e-05,0.00011060604793307293
2019-11-03,5.658386918930338e-05,7.032452089312563e-05,4.069602366179159e-05,0.00012234701699348211
2019-11-04,,9.781550444273384e-05,5.672907588906155e-05,0.00017576880121091126
2019-11-05,0.0001753631577738741,0.00015530969227211744,8.858496964905313e-05,0.00027253611337505547
2019-11-06,6.661194897051541e-05,6.987632870518092e-05,3.9715004778364094e-05,0.00011808093891420294
2019-11-07,9.67912081082589e-05,0.00020807504406398817,0.0001215368631607561,0.00036318373264567627
2019-11-08,5.7201983963044395e-05,5.0236441806217483e-05,2.8815258747876323e-05,8.72739283181315e-05
2019-11-09,4.8987031281627744e-05,4.751028743870346e-05,2.731198923366029e-05,8.278018076659359e-05
2019-11-10,3.4074334159156996e-05,4.473407799952559e-05,2.6009419241414535e-05,7.969669430947201e-05
2019-11-11,,6.730873507017458e-05,3.8925728304442854e-05,0.00011633615468777723
2019-11-12,0.00012265669980010584,6.955083072960578e-05,4.1810293013911746e-05,0.000121644952429848
2019-11-13,0.00011161263538354877,0.0001267099721052037,7.260496723496958e-05,0.0002240693946549481
2019-11-14,5.2754330537428405e-05,8.392408733800729e-05,4.747800165721492e-05,0.00014459801954588372
2019-11-15,0.00014235305449409994,7.17919532499835e-05,4.161970841982178e-05,0.0001281665698277483
2019-11-16,,4.406232083719998e-05,2.492221490976296e-05,7.690387100825928e-05
2019-11-17,4.5905901512094016e-05,4.8930831735922866e-05,2.7678816985482472e-05,8.635103106741841e-05
2019-11-18,5.5452416887658316e-05,0.00010257613609399218,5.974102659718731e-05,0.00017950384295221185
2019-11-19,0.00011170182489209409,7.663212731102375e-05,4.3346774373743746e-05,0.0001329548771710224
2019-11-20,0.00013876073858157134,0.00013824426718285496,6.467767563229075e-05,0.0002939971712930685
2019-11-21,0.00010671682055149177,6.630208658414245e-05,3.755552440705465e-05,0.00011499309389045914
2019-11-22,4.105149407603568e-05,4.734416140444496e-05,2.6457993771584206e-05,8.249401195266501e-05
2019-11-23,3.901303980324781e-05,4.199700225070873e-05,2.4035101572154858e-05,7.20408422035731e-05
2019-11-24,2.95991555182166e-05,2.812530954170843e-05,1.592330956029664e-05,4.91965131607898e-05
2019-11-25,,5.295369130314579e-05,3.051350747081397e-05,9.178427528137911e-05
2019-11-26,,5.920564828947271e-05,3.41887447500328e-05,0.00010296804079896334
2019-11-27,6.416082313569533e-05,8.193473866732912e-05,4.680950462445548e-05,0.00014901893734520672
2019-11-28,9.42194318910897e-05,7.316951856243804e-05,4.243535679924892e-05,0.00013159113881256216
2019-11-29,8.769705595831326e-05,6.46974713040221e-05,3.7736657983682065e-05,0.00011967673321141495
2019-11-30,3.262799147971799e-05,5.697428868441558e-05,3.281673455854771e-05,0.00010098124063188291
2019-12-01,3.842096553855113e-05,3.797108478112898e-05,2.0938297380733708e-05,6.63317568266495e-05
2019-12-02,0.00012684160651173484,8.593530937451134e-05,4.9914014696936285e-05,0.00014918718829256116
2019-12-03,,5.9625710792703964e-05,3.3566956831491206e-05,0.00010570776808892011
2019-12-04,,8.670201359940482e-05,5.00019579350583e-05,0.0001494181201165449
2019-12-05,6.684234623970988e-05,7.496762659718175e-05,4.1657470517976155e-05,0.00012859375339019223
2019-12-06,0.00010205765324190245,0.00016521788459131884,9.445924822538683e-05,0.0002963190304653647
2019-12-07,6.213963206391825e-05,0.00011697852496628818,6.501824019642887e-05,0.00020354892228719788
2019-12-08,5.420914158144287e-05,5.430244602781038e-05,2.4932841652130153e-05,0.00011766283898760359
2019-12-09,0.00012219337164667184,8.11398100314516e-05,4.6479624923270236e-05,0.00014253251328411333
2019-12-10,8.874310956263718e-05,6.473304036411275e-05,3.6903849331894686e-05,0.00011377478395799661
2019-12-11,8.430435124877209e-05,8.566476336184509e-05,4.976336407272736e-05,0.0001500335752428458
2019-12-12,4.766789064206747e-05,5.225993432809671e-05,3.0102291746139587e-05,9.18191793251367e-05
2019-12-13,0.00014699445644098547,0.00010875466982502515,6.192846800171982e-05,0.0001953223052173978
2019-12-14,6.951380149826807e-05,6.858472717381786e-05,3.760274267669585e-05,0.00011756625466644064
2019-12-15,,5.624073424277505e-05,3.131780396482479e-05,0.00010014539608590063
2019-12-16,9.00489083600475e-05,0.00010978264440092424,6.506309886381515e-05,0.0001960847312994225
2019-12-17,0.00013504246124398264,9.254784396418145e-05,5.338263716360089e-05,0.0001599616567262935
2019-12-18,6.93161915514046e-05,6.146067135380315e-05,3.577575538675115e-05,0.00011411928756526694
2019-12-19,0.0001337245455553247,8.518342318148829e-05,4.798816743542371e-05,0.00014844570204972115
2019-12-20,,7.653063596632935e-05,4.325532708740329e-05,0.00013098449520983592
2019-12-21,2.4400528336599314e-05,4.954194565185633e-05,2.867318343022471e-05,8.521189017323308e-05
2019-12-22,3.1571596550530145e-05,5.552542714276183e-05,3.121982285694179e-05,9.688417669695781e-05
2019-12-23,0.00013777355710027533,0.00013211053086955018,7.28094242591168e-05,0.00023654078854057188
2019-12-24,5.330898796131763e-05,4.9916271138534274e-05,2.832695153490626e-05,8.868825037674827e-05
2019-12-25,,0.0001567700624818877,3.2041810980133626e-26,5.34761759269706e+18
2019-12-26,6.4329526668347e-05,6.41614064552331e-05,3.681158595244934e-05,0.00011177306996790795
2019-12-27,6.376035255852773e-05,7.547218345574182e-05,4.335964670941926e-05,0.00013343438036552113
2019-12-28,,0.00010377829845862814,5.846360121844157e-05,0.00018157499003429304
2019-12-29,0.00014448226931940933,7.195987257975111e-05,3.997948880507549e-05,0.00012840076915572783
2019-12-30,,7.263873592167187e-05,4.0407786140195884e-05,0.00012522491819068096
2019-12-31,,4.256006028240638e-05,2.4570119014523416e-05,7.45463003545313e-05
2020-01-01,,9.30117989435293e-06,4.244222486713915e-06,2.0605021495716502e-05
2020-01-02,4.4935608235840155e-05,4.6289263663796434e-05,2.5658536324617456e-05,7.828942580762952e-05
2020-01-03,7.039428232971907e-05,6.71161773796255e-05,3.8456272137613584e-05,0.00011497096561140605
2020-01-04,5.926337090741387e-05,4.626335637551087e-05,2.647292654555152e-05,8.050700770364341e-05
2020-01-05,3.4147913538618366e-05,4.990742824127181e-05,2.836144290384245e-05,8.832302702046144e-05
2020-01-06,4.116761235269183e-05,9.245220978308321e-05,5.2621360421635025e-05,0.00015750164963665997
2020-01-07,5.9333866647545085e-05,8.254250457337379e-05,4.666951784361825e-05,0.00014887686320815317
2020-01-08,5.728742029662279e-05,4.7576756076459165e-05,2.7043967569979177e-05,8.324488784243685e-05
2020-01-09,0.0001335921098051701,8.07306841378089e-05,4.4842281023892784e-05,0.0001376734170421205
2020-01-10,6.190732090348044e-05,8.576905073926314e-05,4.927930996826641e-05,0.00015359145578372664
2020-01-11,0.00011751528055000828,7.516529134750105e-05,4.238314856112932e-05,0.00013078967645694428
2020-01-12,6.098619113597325e-05,2.6941143016899784e-05,1.5759055142087886e-05,4.539724998709458e-05
2020-01-13,5.4806724894111076e-05,4.385540743909254e-05,2.5587328920024973e-05,7.617384457732133e-05
2020-01-14,6.963287930967192e-05,4.6060425582677175e-05,2.582056858442218e-05,8.23006177295666e-05
2020-01-15,8.703503207467572e-05,7.463618123370847e-05,4.33794565208127e-05,0.00012867186964736938
2020-01-16,0.00012062476471923882,8.117742458705136e-05,4.649964175288505e-05,0.00013994869705486992
2020-01-17,6.685809601326872e-05,7.38915929070112e-05,4.306313228890522e-05,0.0001252150322779263
2020-01-18,5.445877596535596e-05,4.83387227651468e-05,2.7611152165752675e-05,8.387260987715297e-05
2020-01-19,4.5436267856847674e-05,4.426081933953864e-05,2.4626997148405266e-05,7.70960590497423e-05
2020-01-20,7.512447817756598e-05,8.256966642624213e-05,4.825460706263211e-05,0.00014382007442070957
2020-01-21,,6.69252257450693e-05,3.851671283504699e-05,0.00011685865375388635
2020-01-22,5.4363190536611724e-05,5.247464265319668e-05,3.054591188273961e-05,9.223366026456513e-05
2020-01-23,5.5130843133710536e-05,6.603781926911371e-05,3.9051762382623614e-05,0.0001163660635214122
2020-01-24,7.918046691263937e-05,5.833200345678634e-05,3.393910535142328e-05,0.00010139806750642298
2020-01-25,7.326968641210743e-05,9.765874579010593e-05,5.4294862507499354e-05,0.00016965202497694907
2020-01-26,6.773289461480294e-05,5.93004607750254e-05,3.2997487022268776e-05,0.00010324365295483621
2020-01-27,6.915537637154977e-05,4.618628797009108e-05,2.6151443679202116e-05,8.240764702446612e-05
2020-01-28,4.80450479055428e-05,5.806701407559571e-05,3.307652997063661e-05,0.00010163004046708577
2020-01-29,,7.306611103384769e-05,4.1828212715646014e-05,0.00012779512498517249
2020-01-30,7.238328424506374e-05,7.74583177129522e-05,4.44358211998241e-05,0.00013485862687232053
2020-01-31,0.00017778229983873424,0.0001221042207248439,6.923695503687818e-05,0.00021729084275844777
2020-02-01,6.159214510973861e-05,7.661025993258907e-05,4.384578497126319e-05,0.00013336642870019543
2020-02-02,4.789072962640526e-05,4.97502435139887e-05,2.9151302050153524e-05,8.509998140924344e-05
2020-02-03,6.21393254368394e-05,5.812904152564467e-05,3.3329992017708416e-05,0.00010183657371919976
2020-02-04,6.91144045040739e-05,6.026008499490142e-05,3.4289210730455184e-05,0.0001044845127826173
2020-02-05,,5.8803639208724226e-05,3.342017133967006e-05,0.00010204133896580513
2020-02-06,3.197971911172567e-05,5.237666407207168e-05,2.9057868545147177e-05,9.135728805632218e-05
2020-02-07,,8.516947751072685e-05,4.796401179153412e-05,0.00015078867524635756
2020-02-08,5.605606080392928e-05,4.1682835561228855e-05,2.4263096388093096e-05,7.205886412553013e-05
2020-02-09,4.241801561156928e-05,3.4163598535403834e-05,1.9910102661879707e-05,5.671930953431415e-05
2020-02-10,9.738902398494441e-05,8.891126488205778e-05,5.1532588672722704e-05,0.00015841985732908314
2020-02-11,6.606819777249384e-05,8.181198468725668e-05,4.65556086414364e-05,0.00014588141234749547
2020-02-12,4.697896428335422e-05,7.746808783665296e-05,4.450674593008522e-05,0.00013386588610908907
2020-02-13,5.738370083785532e-05,6.673489065759453e-05,3.791175089939202e-05,0.00012059138710787884
2020-02-14,9.919884217358366e-05,0.00011030754798401002,6.244209373536945e-05,0.0001917366013834856
2020-02-15,7.808510876043853e-05,8.12691609611756e-05,4.7718733502570185e-05,0.00014217624183634952
2020-02-16,0.00010493779816001517,4.307907451076591e-05,2.4393137692805676e-05,7.580946279581153e-05
2020-02-17,,7.61126662173979e-05,4.3131231253658696e-05,0.0001351687652232583
2020-02-18,5.0968470843580234e-05,6.880182773623317e-05,3.887314262035753e-05,0.0001203562915042937
2020-02-19,7.412884867225593e-05,0.00013400005616037093,7.805206865654391e-05,0.0002345110313567956
2020-02-20,5.205062416761854e-05,7.331485455484141e-05,4.247485558641962e-05,0.00012634614861546637
2020-02-21,4.061019056057995e-05,6.660649619965606e-05,3.8485299110233965e-05,0.00011782875142439701
2020-02-22,0.00011557568037360292,0.00010869017391883702,6.183697098593027e-05,0.00019582140921748487
2020-02-23,3.5027866689785534e-05,7.656874030640779e-05,4.4944326348353643e-05,0.00013308434558488843
2020-02-24,3.6660470639566644e-05,3.50218959231485e-05,1.8351421425365268e-05,6.641620087854251e-05
2020-02-25,7.162637112161851e-05,6.371201342146496e-05,3.4985771252028894e-05,0.00011886274291505426
2020-02-26,0.00014521451957590412,0.00010509803833751131,6.063033526674219e-05,0.0001869378809024212
2020-02-27,0.00015504786569738686,9.923147418029399e-05,5.61488453399893e-05,0.00017187662152875121
2020-02-28,0.0002345384020300539,0.00011187401327378953,6.302884484225398e-05,0.00019270350090908265
2020-02-29,9.128020809432631e-05,8.30922283148625e-05,4.652371248645148e-05,0.00014281780475062513
2020-03-01,8.53470391145787e-05,6.156141053196415e-05,3.588060276991249e-05,0.00010645798733894102
2020-03-02,0.00012574060145937278,7.589112543100938e-05,4.417577932531857e-05,0.0001356010408900922
2020-03-03,0.00011404257986474275,8.135953625760937e-05,4.679861939443228e-05,0.00014315806926195959
2020-03-04,0.0001703948653719878,9.896313783939472e-05,5.684472844049991e-05,0.0001699363121850369
2020-03-05,7.273589912617773e-05,9.844202287216913e-05,5.7882623360449494e-05,0.00016608380793853736
2020-03-06,8.963698138194657e-05,9.001448842084558e-05,5.15850499714949e-05,0.00015311036126255907
2020-03-07,5.5922280042013454e-05,6.487000043923322e-05,3.7554908038797826e-05,0.000113047593555732
2020-03-08,,6.811643521941579e-05,3.943787866918096e-05,0.00012070311722316232
2020-03-09,6.456873168223228e-05,5.350064177343573e-05,3.042214886858027e-05,9.226786055792736e-05
2020-03-10,5.3022259983400024e-05,4.669067400426019e-05,2.64948221235772e-05,8.426085245592488e-05
2020-03-11,,6.541192883311432e-05,3.69058868151017e-05,0.00011312404264346532
2020-03-12,0.00038790212156923805,0.00019083329553333444,0.00010692063157006129,0.0003220140276304417
2020-03-13,7.968131345161691e-05,8.27059664859369e-05,4.6637035530434654e-05,0.00014164354940316055
2020-03-14,,6.0904359516986316e-05,3.53623896088192e-05,0.00010788586087023579
2020-03-15,2.9672177233834383e-05,3.964493730404043e-05,2.26993450172074e-05,6.929612741117426e-05
2020-03-16,4.961355946123385e-05,9.738482473444675e-05,5.574307194587508e-05,0.00016757383896121966
2020-03-17,,9.1926494186896e-05,5.1538663203782114e-05,0.00015634751050126034
2020-03-18,9.749094160473723e-05,7.68836205221678e-05,4.44152197757373e-05,0.00013364457050855152
2020-03-19,4.261119459857254e-05,7.695053422764477e-05,4.606914238026384e-05,0.00013660254425030549
2020-03-20,5.6231381620430085e-05,8.3162462042874e-05,4.824916743905423e-05,0.00014554421950751576
2020-03-21,3.389468218849926e-05,3.929876628460224e-05,2.2221954618410297e-05,6.753018728238922e-05
2020-03-22,3.554002703591223e-05,3.128546727204859e-05,1.75415797918984e-05,5.434987535484992e-05
2020-03-23,2.77141751863684e-05,3.187261643229735e-05,1.85031036305723e-05,5.5461012333563366e-05
2020-03-24,3.816121734394689e-05,3.935900045867494e-05,2.0541817143642507e-05,7.60520786956075e-05
2020-03-25,,5.2182095029465094e-05,3.042714042205546e-05,9.360777655379658e-05
2020-03-26,3.981010949898826e-05,4.022167645813121e-05,2.2685654103174345e-05,7.301190938673024e-05
2020-03-27,6.044981609342876e-05,4.93364882835831e-05,2.8161120440580313e-05,8.792171832542993e-05
2020-03-28,0.00010043641546601502,5.179013527184793e-05,2.979711816022332e-05,9.350311689107632e-05
2020-03-29,7.073367708618448e-05,4.183167659441956e-05,2.3889326980467216e-05,7.184034263225429e-05
2020-03-30,4.055913277319334e-05,3.871729818950867e-05,2.196696804433637e-05,6.742770792927702e-05
2020-03-31,,2.36939581462232e-05,1.352238574655196e-05,4.126971965736779e-05
2020-04-01,5.047988993724178e-05,5.6464869373866876e-05,3.1759189827466915e-05,0.0001008197463481887
2020-04-02,1.6621937212282607e-05,1.6698336681072678e-05,8.077675078733356e-06,3.5252601411664326e-05
2020-04-03,0.00011875936698008822,0.00011088361679847613,6.250209366819941e-05,0.00019169251980880319
2020-04-04,4.9829333521841255e-05,4.394838737030219e-05,2.532630528157312e-05,7.664630056086576e-05
2020-04-05,,3.311116711651465e-05,1.9246599389463523e-05,5.7010580292000905e-05
2020-04-06,2.2727155468829025e-05,5.0012945715454734e-05,2.8481419169002833e-05,8.954806252088112e-05
2020-04-07,3.235937471243639e-05,6.98351467927568e-05,4.14119687150729e-05,0.00012119642947026695
2020-04-08,8.227198936806391e-05,9.223312436397242e-05,5.2233435245624724e-05,0.00016115565146277425
2020-04-09,5.0137757146244354e-05,8.921150856178732e-05,4.644210301605038e-05,0.00017463372080196837
2020-04-10,3.585187770022598e-05,4.9934919123260404e-05,2.5071856027437663e-05,9.764597047495217e-05
2020-04-11,2.8610152342237928e-05,5.4922520803438814e-05,3.22520443915998e-05,9.62719186144714e-05
2020-04-12,1.9161179461584684e-05,3.025697105232271e-05,1.553048014145804e-05,5.885295533984262e-05
2020-04-13,,0.00012562922982583958,7.09819877123582e-05,0.00022092535229591278
2020-04-14,2.3315585844172774e-05,4.2244440102945675e-05,2.4494902411425468e-05,7.312738703960037e-05
2020-04-15,5.35385573080258e-05,5.90708233179972e-05,3.524004896901624e-05,0.00010560034646411234
2020-04-16,0.00018008543902808932,0.00020141557214949036,0.0001127460841798972,0.0003530204931555379
2020-04-17,5.3886228753711684e-05,0.00010223306523836527,5.8258745910203324e-05,0.0001840539627825109
2020-04-18,4.020716675266184e-05,4.91988074705727e-05,2.838801211362413e-05,8.925337979233671e-05
2020-04-19,3.455454625692458e-05,2.976634635677971e-05,1.7055768865155427e-05,5.325366716630567e-05
2020-04-20,8.963960315118803e-05,0.0001000339939540765,5.811475136856937e-05,0.00017446300404891994
2020-04-21,4.828000837039039e-05,4.563044556200747e-05,2.6205428511585123e-05,7.867100009998368e-05
2020-04-22,3.635423664492302e-05,5.9328270692077516e-05,3.38251464015472e-05,0.00010369011670216004
2020-04-23,9.371876050929229e-05,7.522631612334964e-05,4.347191811549439e-05,0.00013338014372367866
2020-04-24,,5.857802514026526e-05,3.301840540884147e-05,0.00010215062028219607
2020-04-25,,2.905826445832792e-05,1.7214586522785182e-05,5.006192135104113e-05
2020-04-26,3.057941424821035e-05,1.7529355449779034e-05,9.732206268631159e-06,3.122602307728753e-05
2020-04-27,,3.77058610418845e-05,2.0981035818830775e-05,6.662707320452085e-05
2020-04-28,,4.310147887331466e-05,2.5063395861455558e-05,7.273149911872235e-05
2020-04-29,4.66271788800364e-05,5.9746473445336165e-05,3.4691405912779765e-05,0.00010366733938541855
2020-04-30,0.00011688278959702417,9.581466022292103e-05,5.666821555807448e-05,0.00016502928038097378
2020-05-01,4.117934364837813e-05,4.582481712045978e-05,2.3729127059192963e-05,8.773479806025305e-05
2020-05-02,4.574899674502869e-05,6.643489073469806e-05,3.7219105933791684e-05,0.00011651367532864361
2020-05-03,2.6729055152577005e-05,2.254435967128432e-05,1.263201532219885e-05,3.9867467097791486e-05
2020-05-04,,8.791938887258135e-05,4.790980517626926e-05,0.00015193269842764742
2020-05-05,,3.600982609048127e-05,2.0700521585827756e-05,6.346828740849552e-05
2020-05-06,2.7085427808020348e-05,6.137886894075355e-05,3.5875625460840534e-05,0.00010425696781845011
2020-05-07,9.583671770592901e-05,9.286069759143857e-05,5.366400103695685e-05,0.00016408918288263291
2020-05-08,5.3234856336335276e-05,7.18099523564899e-05,4.0747812278047106e-05,0.00012468967493937342
2020-05-09,5.390046537798541e-05,3.954758244087482e-05,2.3058738470125773e-05,6.850227083115251e-05
2020-05-10,5.323834362301102e-05,3.7746633069987004e-05,2.176515641953447e-05,6.627514489289908e-05
2020-05-11,0.00011290126323550023,6.355825954573934e-05,3.618327854145097e-05,0.00010740509639474751
2020-05-12,0.00011346708984961428,0.0001544842945630143,8.777065256794801e-05,0.00027675691020620383
2020-05-13,9.067534335873381e-05,9.54722697903036e-05,5.44776467549298e-05,0.00016506014532909264
2020-05-14,0.00031603399922927226,0.000343102076972214,0.00019295366230355788,0.0006126286780426428
2020-05-15,6.622210559772748e-05,7.490070187027145e-05,4.38923868958372e-05,0.00013240700407664762
2020-05-16,5.9739963640270713e-05,6.67364152600249e-05,3.88837827655498e-05,0.00011725144194426799
2020-05-17,9.88586926515373e-05,8.586720327718108e-05,4.8342631032008276e-05,0.0001480933557077161
2020-05-18,4.6289680708707056e-05,5.851079714173736e-05,3.346422068784715e-05,0.00010307293626686248
2020-05-19,7.04609979507062e-05,7.62403672384569e-05,4.282994946965521e-05,0.00013337475835347256
2020-05-20,,8.515508103244408e-05,4.875568723886809e-05,0.00014846920725359737
2020-05-21,,4.824234619530313e-05,2.7309083258891764e-05,8.67145418331972e-05
2020-05-22,,4.6321563111033333e-05,2.7107932278801043e-05,8.280581134069819e-05
2020-05-23,7.986452901422886e-05,6.655519483465377e-05,3.771062154179393e-05,0.00011478671281265699
2020-05-24,7.086349686341745e-05,3.911101233571705e-05,2.2500018752294264e-05,7.006903518029861e-05
2020-05-25,2.186776019063647e-05,2.1868336551748423e-05,1.0301943925388187e-05,4.7317855649265364e-05
2020-05-26,0.00017171977170340674,0.0001610515251304138,9.304572138610915e-05,0.00027499196956166314
2020-05-27,9.531678089218159e-05,8.611318831701036e-05,4.88234635514859e-05,0.00015762383055706284
2020-05-28,0.0001664115415510026,0.00012358388406734898,6.904310973004632e-05,0.0002121238146938498
2020-05-29,6.215859405111126e-05,0.00013923421745956925,7.85499998175084e-05,0.00024293437326391838
2020-05-30,,7.251571213748386e-05,4.185041980210234e-05,0.0001287820094550764
2020-05-31,2.575433477102637e-05,3.0338660327354394e-05,1.697562099778931e-05,5.450569637076578e-05
2020-06-01,0.00011878926173847877,0.00010703706121104369,6.231783478910983e-05,0.00018704811274789854
2020-06-02,0.0001497321806811555,0.00012892352850963308,7.378721413726379e-05,0.00022443416086584593
2020-06-03,0.0004617821171617742,0.00022844057606203168,0.0001272376880941069,0.00039242347079468853
2020-06-04,0.00010510208635331255,0.00016856975257873154,9.851343830343006e-05,0.0002966724563286247
2020-06-05,,9.198179592587177e-05,5.26561019250609e-05,0.0001619793617545301
2020-06-06,,4.6891614323541183e-05,2.6929940798077533e-05,8.144268977189059e-05
2020-06-07,,8.109522437668937e-05,4.68023484953566e-05,0.00014611291096384526
2020-06-08,,0.00013686717993425474,8.090996489000903e-05,0.00024368885639596642
2020-06-09,0.00033476426825085575,0.00023281807200656456,0.0001311177738890053,0.00040460357978813245
2020-06-10,0.00018476877091948805,0.00011189500430809263,6.28676145845952e-05,0.00019828619439418718
2020-06-11,7.486294561117174e-05,0.0001057041688201238,5.98660227018116e-05,0.00018266753853326913
2020-06-12,0.0002230785937366516,0.00014946175225146667,8.544581774824529e-05,0.000274544545365737
2020-06-13,4.795281544911774e-05,4.867617546834549e-05,2.711908960242334e-05,8.537517930297938e-05
2020-06-14,6.178203608177995e-05,5.52849974493353e-05,3.111701655966351e-05,9.560460084886115e-05
2020-06-15,5.587223599850184e-05,6.423547178888004e-05,3.577844826114293e-05,0.00011481751344444992
2020-06-16,9.353929752665293e-05,9.725688912530057e-05,5.619388919998086e-05,0.00017535649805885045
2020-06-17,3.893490525098723e-05,3.8609866837831525e-05,1.8701380546880143e-05,8.259508122883432e-05
2020-06-18,7.170516242078699e-05,0.00010083708578663485,5.7846093422220245e-05,0.0001757962519379608
2020-06-19,,0.00017430175966698302,9.788779453480998e-05,0.0003060008025142654
2020-06-20,4.968147399442021e-05,5.365510045578935e-05,2.7772984159589372e-05,0.00010365092702918531
2020-06-21,5.290887752851011e-05,5.5268470506300364e-05,3.0553734051186985e-05,9.982912629177972e-05
2020-06-22,6.355092635260783e-05,8.541804866714777e-05,4.923933729252701e-05,0.0001509720936182141
2020-06-23,,9.627329071743039e-05,5.411203217380484e-05,0.00017475996919677337
2020-06-24,,7.060112685543545e-05,4.0507708991154425e-05,0.0001239292301355382
2020-06-25,6.54963841409532e-05,9.307224099792944e-05,5.1576604195478576e-05,0.0001636898403825343
2020-06-26,0.00013086751963682918,0.00017292899728322785,9.839065744221834e-05,0.0002961432974569786
2020-06-27,0.00011879968273408425,0.00013047812969723337,7.677669233928096e-05,0.0002295523947244176
2020-06-28,0.00032069260586911174,0.0001135435395589479,6.414607648204505e-05,0.0001979670271331849
2020-06-29,4.0295612517953634e-05,7.13595427749383e-05,4.084984174005754e-05,0.00012586322762448042
2020-06-30,,7.722381854351925e-05,4.703783892016033e-05,0.00014004614546891066
2020-07-01,6.349483784065643e-05,7.606991632759722e-05,4.4361819281854494e-05,0.00013322583060621383
2020-07-02,,0.0001466246816470906,8.370261185699236e-05,0.0002550530025743104
2020-07-03,9.265452764241148e-05,0.00011121769716905025,6.32676016268698e-05,0.0001898535410704421
2020-07-04,0.0001955223295174394,9.588865929009298e-05,5.457532696451056e-05,0.00016728085599155169
2020-07-05,7.350688044400249e-05,5.486958226993938e-05,3.223051232322771e-05,9.69794586092046e-05
2020-07-06,0.00017116201049004865,0.00015450474042311943,8.759625922422992e-05,0.00026853780314953853
2020-07-07,5.848379413253309e-05,8.891127575834982e-05,5.3661170081110464e-05,0.00015635237962613837
2020-07-08,0.00042084917321712174,0.0001710950363839995,9.88536446055393e-05,0.000297582128709382
2020-07-09,8.256713963094595e-05,9.522626113126899e-05,4.7769591993547834e-05,0.00018618511784856381
2020-07-10,,6.9288457731085e-05,3.935048264122074e-05,0.0001227798337936636
2020-07-11,0.00018853315459679327,9.918007893082974e-05,5.6311527588044457e-05,0.0001733122146142023
2020-07-12,4.523559470525558e-05,5.4497959698659155e-05,3.0944290964746756e-05,9.36453023598079e-05
2020-07-13,5.917032906222885e-05,6.791975879872992e-05,3.923122339539191e-05,0.00011728533745039765
2020-07-14,0.00012814121579842234,0.00012777823909031834,7.40409511841928e-05,0.0002300167296150983
2020-07-15,0.00010842245923574089,0.0001396318068909877,8.034065451229364e-05,0.00024561777623505887
2020-07-16,0.00013645777310303305,0.00014102007038523928,8.017510825722755e-05,0.00025654652684658087
2020-07-17,8.200358273271799e-05,9.403564668727544e-05,5.516338541113291e-05,0.00016527490206211525
2020-07-18,,9.303147509998138e-05,5.200133625871585e-05,0.0001605118476041716
2020-07-19,8.153523807124639e-05,8.734556914667374e-05,4.9690334626892256e-05,0.00015720287822570419
2020-07-20,0.0001382326992956492,0.00017508954168767179,9.972712746966101e-05,0.00031467037840847835
2020-07-21,,9.221392788071757e-05,5.304735305385979e-05,0.0001569833327434201
2020-07-22,,0.00012672624399907677,7.154644661893965e-05,0.0002244753531828365
2020-07-23,,9.641537608293884e-05,5.5152973521304555e-05,0.00016975288783932307
2020-07-24,7.014757151470061e-05,6.965930305354862e-05,4.0716929975496474e-05,0.00012136695943686077
2020-07-25,5.826450920576997e-05,7.924672727200837e-05,4.4610584076696e-05,0.0001348537060215055
2020-07-26,8.522350265076818e-05,4.78050744653742e-05,2.805005263918016e-05,8.396195817651977e-05
2020-07-27,0.00016017303826870033,9.397686049523925e-05,5.5107415115261006e-05,0.00016844707249901787
2020-07-28,8.431318985533248e-05,8.693664010764734e-05,4.960383544580274e-05,0.00015398121005964768
2020-07-29,0.00029155757550132033,0.0001695341291718195,9.935368841634479e-05,0.0002925308021404647
2020-07-30,7.261094729670573e-05,0.00010145110665919386,5.839628273849122e-05,0.00017607715329219528
2020-07-31,0.0002402920093279552,0.00015536846686748192,8.815341392209408e-05,0.0002682942404613052
2020-08-01,6.329796165890438e-05,8.69285475971047e-05,5.022358181332954e-05,0.00015023551717351392
2020-08-02,6.237017117273568e-05,8.860982532495842e-05,4.992102725480914e-05,0.00015812150562349818
2020-08-03,5.775748864669979e-05,9.022962180712689e-05,5.1311616396144023e-05,0.0001584386699596917
2020-08-04,5.906280880811935e-05,6.463249279735376e-05,3.645129921137571e-05,0.00011379524445892664
