ds,y,yhat
2019-07-06,0.00014981452569617454,0.00012315364573867727
2019-07-07,8.753406363879875e-05,8.029304522592149e-05
2019-07-08,9.547119503250528e-05,7.681471067171695e-05
2019-07-09,9.645618921019936e-05,8.889715303289587e-05
2019-07-10,6.711032945409885e-05,0.00012331497503639455
2019-07-11,7.605421989177742e-05,4.200597371773946e-05
2019-07-12,5.6593981436394886e-05,4.0629941615613084e-05
2019-07-13,0.00012611252765663854,8.342199715485665e-05
2019-07-14,8.71932133705457e-05,8.264617063955004e-05
2019-07-15,9.953635046325281e-05,7.1615757765817e-05
2019-07-16,7.320052142142774e-05,9.207814504447104e-05
2019-07-17,4.540838857674057e-05,5.7592232456274194e-05
2019-07-18,3.6475323913071914e-05,6.495165165098469e-05
2019-07-19,0.0001962739207216887,9.849599718730593e-05
2019-07-20,,3.453398685503573e-05
2019-07-21,2.3126773157855316e-05,3.255385240389028e-05
2019-07-22,,5.9308678118755344e-05
2019-07-23,,5.852318118807523e-05
2019-07-24,6.414056913797825e-05,7.048937053985036e-05
2019-07-25,,3.999058720507874e-05
2019-07-26,,4.6393526505744955e-05
2019-07-27,0.00017196617485568016,8.456681745302258e-05
2019-07-28,2.7443792452072907e-05,5.1380418250060785e-05
2019-07-29,,0.00012382998710779304
2019-07-30,0.00015662749311190396,0.00012225918548888935
2019-07-31,6.050868038676664e-05,5.5224729321141984e-05
2019-08-01,4.3006964343577216e-05,4.997596701303889e-05
2019-08-02,4.10277988248762e-05,4.215876833268076e-05
2019-08-03,9.861210915104115e-05,5.7377862228514217e-05
2019-08-04,4.145326315154076e-05,4.457510760633223e-05
2019-08-05,3.471797385099704e-05,5.290656624455777e-05
2019-08-06,6.847941377130532e-05,4.7089409120268224e-05
2019-08-07,,5.4471231552449375e-05
2019-08-08,5.82968271041279e-05,5.313943179426804e-05
2019-08-09,,4.210885507036099e-05
2019-08-10,6.365820561291595e-05,6.261606289799004e-05
2019-08-11,6.82591118916431e-05,5.886211432313337e-05
2019-08-12,,6.0008480517115646e-05
2019-08-13,5.076143663370628e-05,6.489046293570204e-05
2019-08-14,5.6711809426825194e-05,6.450503138995721e-05
2019-08-15,0.0001540909456324612,8.601374352108096e-05
2019-08-16,0.0002061647627391151,0.00011679459722609732
2019-08-17,4.504979196621147e-05,3.8743831380650885e-05
2019-08-18,1.2905499016576193e-05,4.011335504295625e-05
2019-08-19,0.00012823730254191173,8.171264476698364e-05
2019-08-20,0.0001159409765114782,7.962153292407695e-05
2019-08-21,4.9699989493810374e-05,8.387811784138431e-05
2019-08-22,0.0002123109337053445,0.00011302393266085575
2019-08-23,0.00017159684916015708,0.00010477022531831173
2019-08-24,7.388961904316402e-05,4.924231186812931e-05
2019-08-25,2.6926958398596466e-05,4.9152144355969906e-05
2019-08-26,0.00014693442800663343,8.237750776478981e-05
2019-08-27,5.3435045797099314e-05,7.148687165026035e-05
2019-08-28,0.0001412845304002978,4.920388712664668e-05
2019-08-29,8.61453569579329e-05,6.157698014511295e-05
2019-08-30,5.707236414309539e-05,3.732217851227547e-05
2019-08-31,0.00010798609954633688,5.3729396503879094e-05
2019-09-01,3.571898068388591e-05,5.222321868520054e-05
2019-09-02,9.68432426605627e-05,8.463703121497739e-05
2019-09-03,6.562110498181357e-05,6.232908331712419e-05
2019-09-04,8.098162696623e-05,7.351285719331759e-05
2019-09-05,4.075562595092911e-05,5.5494294567171634e-05
2019-09-06,5.2930828776398546e-05,5.8797735649369275e-05
2019-09-07,7.339842736814699e-05,7.619572519824801e-05
2019-09-08,7.588090771582941e-05,8.466616774905745e-05
2019-09-09,,5.3753149739236817e-05
2019-09-10,2.390190877769583e-05,5.218894119984891e-05
2019-09-11,2.3269551658543804e-05,7.29258530370082e-05
2019-09-12,9.302257279191738e-05,8.083330314823078e-05
2019-09-13,0.0002891614754643396,8.80191063211159e-05
2019-09-14,5.180626439138028e-05,4.890402952471152e-05
2019-09-15,6.267698894603812e-05,7.224786050636803e-05
2019-09-16,7.77769839541684e-05,5.871510866737773e-05
2019-09-17,5.700822682627401e-05,6.281396327226467e-05
2019-09-18,0.00018479698605066005,7.117795412640791e-05
2019-09-19,4.472597629469908e-05,6.53422950357059e-05
2019-09-20,6.07352305951052e-05,6.580640179589086e-05
2019-09-21,4.385220219216309e-05,6.645327237126756e-05
2019-09-22,2.5657573371043202e-05,4.6472988309721156e-05
2019-09-23,3.868528582602924e-05,5.6130799745291793e-05
2019-09-24,0.00013616314327253467,7.057563643828786e-05
2019-09-25,8.58513169035658e-05,6.939206551652431e-05
2019-09-26,8.439871834854073e-05,5.028941947069989e-05
2019-09-27,6.009712722409717e-05,4.1254965060463754e-05
2019-09-28,4.318421177539118e-05,3.664993917591053e-05
2019-09-29,3.859363542216257e-05,3.6331500810660434e-05
2019-09-30,6.588135814971915e-05,5.280705376358678e-05
2019-10-01,,4.375417065921446e-05
2019-10-02,1.1951251508435102e-05,4.07794835914542e-05
2019-10-03,2.7593954655458196e-05,4.238238218018158e-05
2019-10-04,,4.3641155050855237e-05
2019-10-05,3.918355571938077e-05,5.913590348065064e-05
2019-10-06,3.981966467645207e-05,4.160314979683593e-05
2019-10-07,7.005900255745926e-05,7.380342360260448e-05
2019-10-08,7.763495591282598e-05,7.927641215738312e-05
2019-10-09,9.251491595641574e-05,4.46566270331946e-05
2019-10-10,4.655595922525286e-05,4.045067243758732e-05
2019-10-11,5.4920338000518995e-05,3.9242150103127195e-05
2019-10-12,,3.802436847673492e-05
2019-10-13,2.3058854225374835e-05,3.06572044644896e-05
2019-10-14,,4.766980049739282e-05
2019-10-15,,4.5720782125845754e-05
2019-10-16,,4.293574631577422e-05
2019-10-17,,4.4294342096156205e-05
2019-10-18,4.3592611490036245e-05,5.823794604396086e-05
2019-10-19,0.00011713358165829002,6.267646882831486e-05
2019-10-20,,3.558828800052839e-05
2019-10-21,9.425626362571424e-05,7.398609582036979e-05
2019-10-22,3.913731277150062e-05,6.719475587439355e-05
2019-10-23,3.919653958919717e-05,5.442771221272047e-05
2019-10-24,6.285457223039609e-05,8.233301235475397e-05
2019-10-25,4.548167756145118e-05,5.284791511033866e-05
2019-10-26,3.084047195739076e-05,3.1788078312690054e-05
2019-10-27,2.437769449096384e-05,3.091472586534159e-05
2019-10-28,,4.2167231779513725e-05
2019-10-29,3.589217511045136e-05,4.8207139306034116e-05
2019-10-30,1.8087643541600924e-05,4.657088333925724e-05
2019-10-31,4.1613955706596066e-05,4.803392171546424e-05
2019-11-01,,4.129167900909183e-05
2019-11-02,2.928544127815499e-05,4.264377742498309e-05
2019-11-03,4.028480772576906e-05,4.558735538587442e-05
2019-11-04,,6.142212124910363e-05
2019-11-05,8.066658862639862e-05,9.166238133981772e-05
2019-11-06,3.414780254098167e-05,5.622511803806627e-05
2019-11-07,5.302053001250304e-05,7.70832531965534e-05
2019-11-08,3.645062673130874e-05,3.742078096101514e-05
2019-11-09,2.9000703244955836e-05,4.0135106803772865e-05
2019-11-10,2.52437764472047e-05,3.2707448876788086e-05
2019-11-11,3.8460044561364514e-05,5.433700430317407e-05
2019-11-12,7.0859345054089e-05,5.674439742846867e-05
2019-11-13,6.436095854189552e-05,7.620417382080956e-05
2019-11-14,3.493550675312324e-05,5.939033432280338e-05
2019-11-15,7.488010952731166e-05,4.3719407118797204e-05
2019-11-16,3.124237371919329e-05,3.4321139521461894e-05
2019-11-17,2.9988207142471285e-05,3.932328446060101e-05
2019-11-18,2.785534374851326e-05,5.8835272859427566e-05
2019-11-19,6.0566438775084845e-05,5.201238472763794e-05
2019-11-20,6.261561629188746e-05,5.4803226130966996e-05
2019-11-21,4.648459085586537e-05,4.359584759825366e-05
2019-11-22,2.719690142210003e-05,3.825624306491758e-05
2019-11-23,2.9100766123776475e-05,3.499758798278888e-05
2019-11-24,2.07143289723284e-05,3.2076209984822664e-05
2019-11-25,,3.783417337882417e-05
2019-11-26,1.2433861636465503e-05,4.0075936590486914e-05
2019-11-27,3.8005484993309625e-05,4.9507673118624044e-05
2019-11-28,4.82604330221761e-05,4.2783802137711776e-05
2019-11-29,5.647424963533098e-05,3.7885797294441745e-05
2019-11-30,2.603800025166306e-05,3.8140389959548353e-05
2019-12-01,2.5482548638413398e-05,3.870032241364744e-05
2019-12-02,6.956221663269085e-05,6.423022532755604e-05
2019-12-03,,4.740205648722961e-05
2019-12-04,,6.178706281558707e-05
2019-12-05,3.80486484210894e-05,5.3661193167991334e-05
2019-12-06,5.626844279217922e-05,6.752891124523416e-05
2019-12-07,6.317832540789628e-05,5.902721566203874e-05
2019-12-08,3.4720860697706757e-05,4.069774650607899e-05
2019-12-09,6.363938061240655e-05,5.373893064631353e-05
2019-12-10,5.185378531431707e-05,5.944307967216559e-05
2019-12-11,5.397848062638338e-05,4.923925048769425e-05
2019-12-12,3.163532294737502e-05,4.4022912842686694e-05
2019-12-13,7.742914973757556e-05,4.810231788121062e-05
2019-12-14,5.209952126704399e-05,4.0248790422220844e-05
2019-12-15,,3.695069952800033e-05
2019-12-16,5.008186814264025e-05,5.631770294551909e-05
2019-12-17,8.429371463171778e-05,5.598778585549174e-05
2019-12-18,4.272098854828005e-05,4.01172534016251e-05
2019-12-19,6.906885762506035e-05,4.19723370396777e-05
2019-12-20,,4.205357993570481e-05
2019-12-21,1.5010263070145317e-05,3.6230861621473094e-05
2019-12-22,1.7046748264110245e-05,3.921904027729952e-05
2019-12-23,6.291239694255387e-05,6.093930371369054e-05
2019-12-24,3.586545627713548e-05,4.744261239771218e-05
2019-12-25,,4.084944055958529e-05
2019-12-26,2.4826032557617514e-05,4.1395642442828115e-05
2019-12-27,3.880871661877026e-05,4.071252819891144e-05
2019-12-28,5.851077151549775e-05,4.289015183422228e-05
2019-12-29,6.19355156349679e-05,3.6307922894837744e-05
2019-12-30,,4.337627262678632e-05
2019-12-31,5.3924428357276523e-05,3.650207849635775e-05
2020-01-01,2.448134556394483e-05,2.8770351921971837e-05
2020-01-02,2.7861449446319425e-05,3.236616027229772e-05
2020-01-03,4.283077914075786e-05,3.9825511072172625e-05
2020-01-04,4.069734094502564e-05,3.802321084453509e-05
2020-01-05,3.738767668916725e-05,3.955986714244592e-05
2020-01-06,1.3527998761997722e-05,4.813591340360464e-05
2020-01-07,3.369755081916488e-05,4.4188269423666385e-05
2020-01-08,2.730066687005837e-05,3.938903213173713e-05
2020-01-09,6.271952554150648e-05,4.5452651924752515e-05
2020-01-10,6.443867429433563e-05,4.701848364642709e-05
2020-01-11,5.5490101938940564e-05,4.772764239255025e-05
2020-01-12,4.0344351043214495e-05,3.354899015391095e-05
2020-01-13,4.2176619070202034e-05,3.311409277006077e-05
2020-01-14,6.44343261850023e-05,3.418995896163345e-05
2020-01-15,9.112684694487486e-05,3.3734691570372426e-05
2020-01-16,6.113829335283697e-05,4.275247362914729e-05
2020-01-17,4.2197548751573474e-05,3.98897839335997e-05
2020-01-18,3.5230306558031205e-05,3.39525582477602e-05
2020-01-19,3.2634660619455704e-05,3.3944681322093564e-05
2020-01-20,3.81618829872518e-05,3.662574653401736e-05
2020-01-21,,3.497826672647158e-05
2020-01-22,3.719943403764303e-05,3.4111374857001463e-05
2020-01-23,3.6115562967905484e-05,4.17232231877859e-05
2020-01-24,4.351289031994303e-05,4.244639677081911e-05
2020-01-25,4.30723029530193e-05,3.485239185374767e-05
2020-01-26,2.969973056603477e-05,3.92157226125948e-05
2020-01-27,3.7927486843059184e-05,3.470258628331725e-05
2020-01-28,2.667915604801288e-05,3.690787227304189e-05
2020-01-29,,3.824388714126377e-05
2020-01-30,4.010237709581997e-05,3.623894212424767e-05
2020-01-31,8.50067777343513e-05,5.1024984165708826e-05
2020-02-01,4.49954135447494e-05,4.331632261349414e-05
2020-02-02,3.336879127832962e-05,3.936075482146491e-05
2020-02-03,3.713075524827549e-05,4.2384150607661284e-05
2020-02-04,3.794517487733308e-05,4.198628423124454e-05
2020-02-05,,3.284384346274103e-05
2020-02-06,2.6231589929702094e-05,3.2888666877746067e-05
2020-02-07,1.6003391041740193e-05,3.0620973473135e-05
2020-02-08,3.085076950406126e-05,3.322033460941557e-05
2020-02-09,2.5738149045971372e-05,3.659106489272191e-05
2020-02-10,6.370539242416285e-05,4.3084963861700614e-05
2020-02-11,3.183330277859614e-05,3.816158830208981e-05
2020-02-12,3.091009726881641e-05,3.679906176711546e-05
2020-02-13,3.5745427961919155e-05,3.547306029763243e-05
2020-02-14,5.393347831482154e-05,3.007135426436038e-05
2020-02-15,4.674248737020526e-05,4.2443956365571494e-05
2020-02-16,5.995326739780659e-05,3.231929459141367e-05
2020-02-17,,3.5304688600591837e-05
2020-02-18,3.158842137942485e-05,3.380093686803891e-05
2020-02-19,3.518505974172633e-05,5.466397338212974e-05
2020-02-20,3.013305009736652e-05,3.674976998204023e-05
2020-02-21,2.7328619361475406e-05,3.81052682137133e-05
2020-02-22,5.419860460507943e-05,4.34055137672741e-05
2020-02-23,2.5447520509952592e-05,4.028369378052467e-05
2020-02-24,2.3360711881651416e-05,3.216453195067522e-05
2020-02-25,4.3790114460459874e-05,4.624975649505231e-05
2020-02-26,7.121703315867495e-05,3.912735203119973e-05
2020-02-27,7.975249943377291e-05,3.694832618772618e-05
2020-02-28,9.721995160772177e-05,4.1471734806128335e-05
2020-02-29,5.294789805025004e-05,4.0405505262272346e-05
2020-03-01,4.658394288165015e-05,3.9999471223135654e-05
2020-03-02,6.796110539313737e-05,4.277067958169287e-05
2020-03-03,6.358161225339952e-05,4.4850012878792006e-05
2020-03-04,9.703736759393137e-05,4.809242541263185e-05
2020-03-05,4.708072888996063e-05,4.5876642462212424e-05
2020-03-06,4.954170765153473e-05,4.5392775115182395e-05
2020-03-07,4.422973366756117e-05,3.908587299885413e-05
2020-03-08,2.2882004486745995e-05,3.481330022049729e-05
2020-03-09,4.461416524492398e-05,3.303115062284296e-05
2020-03-10,3.567474346149589e-05,3.2316344198535295e-05
2020-03-11,,3.2852765607920346e-05
2020-03-12,0.0001234517392559882,6.45405971923681e-05
2020-03-13,4.441996659922512e-05,4.1925860201487476e-05
2020-03-14,,3.37629456293541e-05
2020-03-15,9.987171473349801e-06,3.282303215467589e-05
2020-03-16,2.5795300492259255e-05,4.755537348562023e-05
2020-03-17,,3.751383678469497e-05
2020-03-18,3.599073776668065e-05,3.583897328407993e-05
2020-03-19,2.6704060244890057e-05,4.460591268763983e-05
2020-03-20,3.1090044596108106e-05,5.3852714972112383e-05
2020-03-21,2.2993268983877698e-05,4.1173266709881353e-05
2020-03-22,1.7440837120029778e-05,3.8854100900154826e-05
2020-03-23,2.0529347764041664e-05,3.4506443096452594e-05
2020-03-24,2.4989918281236577e-05,3.327580185141362e-05
2020-03-25,,3.636226230311428e-05
2020-03-26,3.234405404672488e-05,3.5709099063489514e-05
2020-03-27,3.15387092420428e-05,3.901846149980259e-05
2020-03-28,4.385612383695971e-05,4.8423126794616954e-05
2020-03-29,2.7561976274922686e-05,4.494758796402673e-05
2020-03-30,2.338095521812428e-05,3.7077509247416864e-05
2020-03-31,,2.9366993465513254e-05
2020-04-01,2.3893779801434678e-05,3.2139244311915295e-05
2020-04-02,1.5015129507351005e-05,3.3912432613297795e-05
2020-04-03,3.6153453869989956e-05,5.905840230378827e-05
2020-04-04,3.667485576994579e-05,4.784483330243043e-05
2020-04-05,2.8859118567272956e-05,3.475072909673762e-05
2020-04-06,1.666697637224666e-05,4.8129332140220166e-05
2020-04-07,2.873941110924564e-05,5.2363550509692824e-05
2020-04-08,4.4227892915555374e-05,7.165783032018932e-05
2020-04-09,1.7981745048165604e-05,5.9140376696292357e-05
2020-04-10,2.1519969393522636e-05,5.734290526341623e-05
2020-04-11,2.071696235240074e-05,5.389621760058034e-05
2020-04-12,9.822250405259743e-06,4.7595678247481894e-05
2020-04-13,,6.849697613861935e-05
2020-04-14,1.8594956991784956e-05,3.621827591911341e-05
2020-04-15,3.8015361602123855e-05,4.127392928648426e-05
2020-04-16,9.396571048924618e-05,9.857615092257705e-05
2020-04-17,3.956149203637367e-05,6.68523280059709e-05
2020-04-18,3.30419719455187e-05,4.435007738737857e-05
2020-04-19,2.132797674033078e-05,3.713823239119856e-05
2020-04-20,5.238078719787748e-05,7.191978941418063e-05
2020-04-21,3.1503786449671e-05,3.143535768979526e-05
2020-04-22,3.319167620213728e-05,4.14094729022526e-05
2020-04-23,6.597248754484962e-05,5.665995095896004e-05
2020-04-24,9.433648161647436e-05,3.813835238267803e-05
2020-04-25,,3.145905698687411e-05
2020-04-26,2.3013677428421547e-05,3.190132138081984e-05
2020-04-27,,3.758307647013511e-05
2020-04-28,,3.490412960414221e-05
2020-04-29,3.398134837120784e-05,4.424391568334409e-05
2020-04-30,8.18032180332195e-05,6.691617766035005e-05
2020-05-01,2.7953285048457387e-05,6.059249439954814e-05
2020-05-02,3.087899275491202e-05,6.257285286932627e-05
2020-05-03,2.062761755652323e-05,3.5560845511714325e-05
2020-05-04,,5.2870558793839664e-05
2020-05-05,,3.7375170824748925e-05
2020-05-06,2.0691209660201034e-05,4.476821506837138e-05
2020-05-07,5.7604484284370594e-05,6.621212015997681e-05
2020-05-08,4.443470490261738e-05,4.5903062583882125e-05
2020-05-09,3.407516985151996e-05,3.901781870468104e-05
2020-05-10,3.344238610132002e-05,5.1978133199682705e-05
2020-05-11,7.211999375799976e-05,4.831739120464389e-05
2020-05-12,9.464107412112225e-05,8.376581107842562e-05
2020-05-13,6.450647806686205e-05,6.494887457208813e-05
2020-05-14,0.00018247356896783785,0.00012151985584711953
2020-05-15,4.020048336449302e-05,4.422707161023947e-05
2020-05-16,3.830503013349228e-05,5.106411982748322e-05
