ds,yhat,yhat_lower,yhat_upper
2019-01-02 02:00:00,2191.5102389008293,1495.0936011847818,3128.496807386936
2019-01-02 03:00:00,1910.157111273762,1329.5567801502389,2732.408212095223
2019-01-02 04:00:00,2713.857031343918,1851.3125984655157,3879.9674202058077
2019-01-02 05:00:00,5725.776170573605,3996.251716695983,8212.487950364612
2019-01-02 06:00:00,12330.688147493103,8701.148372078884,17444.736157313244
2019-01-02 07:00:00,19361.92443157328,13659.510454855874,27876.244431792507
2019-01-02 08:00:00,21410.46301627562,14740.565616232145,30975.933074560526
2019-01-02 09:00:00,20458.982260110744,14092.546233408779,29693.82140681928
2019-01-02 10:00:00,20306.447986967505,14026.243593117893,29035.752767873288
2019-01-02 11:00:00,21240.075195662397,14852.663726086406,31198.587709534673
2019-01-02 12:00:00,21779.913841815458,15583.296214365346,31781.300624031974
2019-01-02 13:00:00,20626.577516958747,14431.06098395638,29413.85429497784
2019-01-02 14:00:00,20359.86027402586,14036.120066679481,28796.99884809408
2019-01-02 15:00:00,21736.718321534267,15345.81350944046,31591.039548566954
2019-01-02 16:00:00,21781.90662698766,15096.49031994104,31731.836639000787
2019-01-02 17:00:00,22950.38396944355,16211.21641281751,33426.016094472485
2019-01-02 18:00:00,22186.488268629415,15566.145300605653,32876.93359934362
2019-01-02 19:00:00,19869.922442324827,13940.22995038413,28672.23660144709
2019-01-02 20:00:00,16017.23174776146,11124.411869297908,23229.075711716447
2019-01-02 21:00:00,11881.773778607369,8214.701513358928,16985.457834557856
2019-01-02 22:00:00,8773.483092672475,6123.1795511096925,12334.930591141247
2019-01-02 23:00:00,6738.59977071083,4748.315023362366,9481.061619126116
2019-01-03 00:00:00,5053.3491650895185,3478.344040231047,7222.370275611363
2019-01-03 01:00:00,3419.1466437503286,2404.6549317526797,4841.739971996192
2019-01-03 02:00:00,2286.3707410197926,1593.1675008222935,3216.532073869761
2019-01-03 03:00:00,1992.4401814878836,1394.0972005542644,2857.933047158199
2019-01-03 04:00:00,2830.6827945707155,1948.808453068158,4003.6582960800065
2019-01-03 05:00:00,5971.20779532522,4218.829487816054,8555.595428482677
2019-01-03 06:00:00,12849.871718168848,8821.899489946381,18342.653196363746
2019-01-03 07:00:00,20167.388332643794,13722.412415349123,28307.561446010972
2019-01-03 08:00:00,22275.423530548484,15428.108661304952,31102.18755744769
2019-01-03 09:00:00,21263.70040500471,14912.93759914854,31199.354286759288
2019-01-03 10:00:00,21108.55709756132,15099.830449146666,30180.536715919105
2019-01-03 11:00:00,22088.634241984193,15649.427940828828,32590.171019066696
2019-01-03 12:00:00,22620.158754272168,15866.089481856465,32144.070065008476
2019-01-03 13:00:00,22285.257180634293,15366.941245430746,31262.88712385011
2019-01-03 14:00:00,22082.96598102449,15475.664122987811,32580.816419172486
2019-01-03 15:00:00,22716.444733086526,15671.602158117264,33133.20981946377
2019-01-03 16:00:00,23626.14982155956,16766.404875496235,33659.92913363984
2019-01-03 17:00:00,23912.61248754528,16508.10168453611,35294.8916065914
2019-01-03 18:00:00,23107.227946466577,15978.978720138311,33105.92189905917
2019-01-03 19:00:00,20671.947720573273,14257.689930133773,29749.134684975084
2019-01-03 20:00:00,16652.805101246264,11304.107722975476,23604.273382098312
2019-01-03 21:00:00,12342.045615899398,8647.776751967345,17789.053781466693
2019-01-03 22:00:00,9105.873841299916,6295.852299161739,13040.615449507006
2019-01-03 23:00:00,6988.704162328507,4795.838669534697,9887.22131705723
2019-01-04 00:00:00,5240.037520339882,3657.0607756032014,7526.830663617844
2019-01-04 01:00:00,3556.585419742622,2484.8551868348063,5107.541339924457
2019-01-04 02:00:00,2379.6729845095592,1627.547104667254,3468.340919404402
2019-01-04 03:00:00,2075.6695104366377,1476.6167779880786,2953.639803567119
2019-01-04 04:00:00,2950.2989268144383,2065.812031348656,4200.386294128379
2019-01-04 05:00:00,6223.881818888195,4323.09382695806,8905.014359596495
2019-01-04 06:00:00,13395.294098392162,9423.049659597547,19744.543716960656
2019-01-04 07:00:00,21019.49403823391,14167.849461706275,30294.361696820084
2019-01-04 08:00:00,23237.926491517166,16611.81462416527,33761.77633501925
2019-01-04 09:00:00,22192.28542548846,15649.78197105977,31500.925270389263
2019-01-04 10:00:00,22015.501081927898,15418.153853112586,31662.226065561023
2019-01-04 11:00:00,22987.648678071982,15938.069675466166,32728.23277351884
2019-01-04 12:00:00,23503.79991490814,16125.943325046483,33607.792203692195
2019-01-04 13:00:00,23104.740787681225,16143.76198208039,32983.70378677083
2019-01-04 14:00:00,22858.536927393096,16191.189692300784,32847.339166365295
2019-01-04 15:00:00,23428.20887952586,17075.99936369727,34050.68994476811
2019-01-04 16:00:00,24280.27624082062,16511.138328780533,34217.95238167599
2019-01-04 17:00:00,24515.424742190706,17520.69686312988,34982.0988057196
2019-01-04 18:00:00,23588.057283221184,16332.065778870656,33242.54360729743
2019-01-04 19:00:00,21011.1376470099,14456.859730378363,30700.458599207683
2019-01-04 20:00:00,16829.56623390516,11813.110348855873,24602.451656418816
2019-01-04 21:00:00,12396.284624887941,8551.981593503053,17575.71101940729
2019-01-04 22:00:00,9078.492663793257,6401.946093971711,13215.578199160671
2019-01-04 23:00:00,6922.1722982964,4857.386464764814,9748.431709926786
2019-01-05 00:00:00,7580.965841190133,5296.68610703463,10991.459950901419
2019-01-05 01:00:00,5725.803652728628,4058.8348483652057,8194.713173116614
2019-01-05 02:00:00,4054.0368454229733,2880.746805327295,5827.818842196778
2019-01-05 03:00:00,3220.358463825529,2285.7011135559346,4797.7568791879385
2019-01-05 04:00:00,3546.004402614213,2412.4102954243644,5182.8087986662795
2019-01-05 05:00:00,5350.00378754406,3810.1050138399664,7637.590537325766
2019-01-05 06:00:00,8545.173407227554,5913.212460570863,12300.056345400613
2019-01-05 07:00:00,11326.355409297656,7813.719429913802,16281.016389188335
2019-01-05 08:00:00,12461.88446444847,8633.63276815367,17847.15447402972
2019-01-05 09:00:00,13582.616979596813,9496.503810135044,18847.114425899104
2019-01-05 10:00:00,16107.304907881098,11186.479777394155,23204.57878927991
2019-01-05 11:00:00,18929.11804768456,13004.180185320574,26838.5788605199
2019-01-05 12:00:00,19416.56142458272,13589.385802080016,27765.1907681673
2019-01-05 13:00:00,17614.050648754113,12338.948598795678,25419.351655337778
2019-01-05 14:00:00,16027.876246289645,11511.735867004498,23273.201953469714
2019-01-05 15:00:00,15841.954122012332,10569.79979100976,22347.36219303175
2019-01-05 16:00:00,16545.43560308053,11671.40338845006,23565.256805884637
2019-01-05 17:00:00,17346.373525625204,11857.256792983691,24517.78018463675
2019-01-05 18:00:00,18005.309456471543,12485.625421819703,26226.93163524691
2019-01-05 19:00:00,18142.185910945613,12405.387048139237,25592.7734397166
2019-01-05 20:00:00,16645.755432026155,11808.472581251299,24638.373039097944
2019-01-05 21:00:00,13390.987879975808,9256.980763627265,19348.720397729634
2019-01-05 22:00:00,10041.851943294647,7071.337708623282,14468.01748928308
2019-01-05 23:00:00,7741.8404561082325,5443.938522488556,10985.647735090199
2019-01-06 00:00:00,6169.163424532594,4371.76682816634,8634.75406988281
2019-01-06 01:00:00,4653.088016083516,3297.7030292819304,6468.887248390109
2019-01-06 02:00:00,3297.841486992237,2343.671533852992,4709.926050459871
2019-01-06 03:00:00,2625.2289676673154,1808.1995928481062,3766.5873654296815
2019-01-06 04:00:00,2790.026127102079,1918.4958358961728,3826.516022002543
2019-01-06 05:00:00,4389.691203042261,3085.1330127283277,6348.210755593128
2019-01-06 06:00:00,7040.0946277453995,4964.100651751576,10141.297351707917
2019-01-06 07:00:00,9037.038566910653,6347.214541695558,13156.67603487163
2019-01-06 08:00:00,10012.859154526568,6890.799173295242,14341.21330248514
2019-01-06 09:00:00,11419.33762676663,7919.144510832595,16400.466716219995
2019-01-06 10:00:00,13134.078499196963,8959.51372727122,19197.8562731316
2019-01-06 11:00:00,15593.311862547824,11025.0725387692,21633.83684185996
2019-01-06 12:00:00,16791.535195890126,11595.62329893599,23389.8719803903
2019-01-06 13:00:00,14858.946178478049,10130.017950191246,20987.239502583398
2019-01-06 14:00:00,13679.878731482786,9685.93417694308,19291.72392955392
2019-01-06 15:00:00,13699.917536342902,9447.833609789888,19206.321921027466
2019-01-06 16:00:00,15072.771004892284,10411.848640731045,21716.13327799819
2019-01-06 17:00:00,16022.679289543332,11213.954385870857,22412.250837267857
2019-01-06 18:00:00,16875.250778256228,12015.26652240987,24246.76687071536
2019-01-06 19:00:00,17250.19826239353,12047.44608192147,24221.018226901124
2019-01-06 20:00:00,16056.831505024298,10955.365427841847,22478.834923810075
2019-01-06 21:00:00,13107.509614235236,8747.568612912697,19096.519524468647
2019-01-06 22:00:00,9961.644142386554,6947.054816317601,14123.954142605224
2019-01-06 23:00:00,7784.901736126261,5474.820828793375,11544.285275962506
2019-01-07 00:00:00,4118.919767013121,2852.630477458057,5929.970404874936
2019-01-07 01:00:00,2804.0671475990252,1980.1830072018188,4135.171277621887
2019-01-07 02:00:00,1885.902512037385,1321.3987430624957,2709.477992055208
2019-01-07 03:00:00,1652.5069984124818,1152.720716713618,2329.479220321013
2019-01-07 04:00:00,2361.1039876034733,1689.6213488209412,3360.6794264895166
2019-01-07 05:00:00,5008.78337144408,3495.1778563293456,7213.688757324192
2019-01-07 06:00:00,10837.592305189675,7548.431983166433,15937.451631119518
2019-01-07 07:00:00,17096.36693192528,11711.526085892494,23823.526829543123
2019-01-07 08:00:00,19706.07183931791,13652.6527524333,27732.630161178968
2019-01-07 09:00:00,18895.198678507037,13160.548143267397,26591.76836006209
2019-01-07 10:00:00,18803.18885450672,13085.260797440946,26732.33140105927
2019-01-07 11:00:00,19714.008728818164,13734.855835807923,28129.077432835922
2019-01-07 12:00:00,19500.35971914314,13385.759544747254,26905.507098440867
2019-01-07 13:00:00,19260.977299833747,13599.374624898192,27433.59783780928
2019-01-07 14:00:00,19131.5297400335,13441.994380968814,27254.48394591394
2019-01-07 15:00:00,19692.673686826463,13821.746293165348,28680.1195981775
2019-01-07 16:00:00,20528.212577985054,14240.120942262603,29365.54929664686
2019-01-07 17:00:00,21672.737841841044,15183.80970567942,30828.799021694074
2019-01-07 18:00:00,20938.1928992846,14452.325475762655,29873.321626895187
2019-01-07 19:00:00,18740.929470114534,12935.347843163472,26632.543233133325
2019-01-07 20:00:00,15091.38747397496,10815.847718204155,21293.214280209344
2019-01-07 21:00:00,11169.829423385892,7685.881096190183,15497.640812678774
2019-01-07 22:00:00,8227.985644579941,5698.022906611602,12262.834167940595
2019-01-07 23:00:00,6304.16679807554,4405.137881887309,9034.639228116963
2019-01-08 00:00:00,4721.966576420159,3248.9571408139527,6769.376206232724
2019-01-08 01:00:00,3193.3550653091847,2189.0577374969694,4612.174756434061
2019-01-08 02:00:00,2131.483514736056,1500.8197627599857,3079.504338237679
2019-01-08 03:00:00,1853.2338416123062,1298.5008471917613,2661.7173705624673
2019-01-08 04:00:00,2625.800093064407,1839.2331372841786,3735.528485971849
2019-01-08 05:00:00,5525.180252934646,3828.7768709928446,7699.537316288984
2019-01-08 06:00:00,11861.042356306643,8522.050271541904,16992.55898125624
2019-01-08 07:00:00,18562.151961874508,12694.399152404487,26035.388435101493
2019-01-08 08:00:00,20477.542159435787,14536.306145694656,30090.238656812893
2019-01-08 09:00:00,19508.132885698775,13215.502496797902,27541.737776749054
2019-01-08 10:00:00,19301.90036142916,13654.860748512514,27319.56883135722
2019-01-08 11:00:00,20109.419741607624,13968.58767929013,29709.410637144327
2019-01-08 12:00:00,20516.038253897903,14143.696216728546,30165.647932334632
2019-01-08 13:00:00,20125.645538774468,14249.535703165931,28605.926492784114
2019-01-08 14:00:00,19881.246736665067,14108.28247587656,28610.694507613407
2019-01-08 15:00:00,20362.489934720856,14181.804999494994,29587.39882434665
2019-01-08 16:00:00,21122.596778368596,15151.468364910528,30602.707211543984
2019-01-08 17:00:00,21355.065605243588,14878.623911463017,30454.849861079747
2019-01-08 18:00:00,20584.497935992953,14371.536388106519,29005.26014439668
2019-01-08 19:00:00,18377.18283083992,12874.118247442088,26404.036606399855
2019-01-08 20:00:00,14766.385379570916,10236.795260497556,20823.415829237634
2019-01-08 21:00:00,10921.936724744057,7571.659016643067,15643.75238461691
2019-01-08 22:00:00,8045.722358087308,5855.546439800075,11670.301650330754
2019-01-08 23:00:00,6169.58860359542,4277.662653736061,8892.952958894957
2019-01-09 00:00:00,4621.322094093361,3283.2472143740274,6683.614935019381
2019-01-09 01:00:00,3128.989381909266,2237.5421098212546,4478.852924350881
2019-01-09 02:00:00,2092.42017174601,1469.607111854292,3063.6794320620365
2019-01-09 03:00:00,1823.8341143799148,1276.2946085636574,2602.7900762935524
2019-01-09 04:00:00,2591.502121587244,1788.583704644236,3687.6505272886507
2019-01-09 05:00:00,5467.773099796917,3777.8527871298606,7861.6185736347625
2019-01-09 06:00:00,11775.38922490917,8423.298957653546,16975.2943910733
2019-01-09 07:00:00,18482.587314817432,12855.22814585941,26482.936093356224
2019-01-09 08:00:00,19629.438538138198,13939.504943295924,27937.254688601624
2019-01-09 09:00:00,19502.558169432876,13798.764946477482,28157.133970381517
2019-01-09 10:00:00,19384.26905431538,13549.450296029816,27273.89914251223
2019-01-09 11:00:00,20295.22461407556,13859.431361411967,28864.609519464262
2019-01-09 12:00:00,20786.781561376378,14236.03490557566,30116.4791961774
2019-01-09 13:00:00,20468.463378282177,14130.588356165128,29399.155293102136
2019-01-09 14:00:00,20292.853029650574,14297.262254874344,29528.50989617271
2019-01-09 15:00:00,20872.300026287023,14395.564418702495,29841.83612136652
2019-01-09 16:00:00,21711.69679424299,15019.395930412866,31779.982633448806
2019-01-09 17:00:00,22026.028887727894,15812.07913265611,31627.35535604509
2019-01-09 18:00:00,21280.905073570262,14675.91431293075,30157.049572287277
2019-01-09 19:00:00,19062.85026992617,13089.573686609252,27359.775034293914
2019-01-09 20:00:00,15361.955141014738,10661.06698516811,21936.732797579753
2019-01-09 21:00:00,11390.25924990152,8103.18624790002,16193.493126569496
2019-01-09 22:00:00,8407.992063873751,5691.8194260729115,11978.524649414818
2019-01-09 23:00:00,6456.472090540339,4551.667133662822,9308.20603238866
2019-01-10 00:00:00,4842.798837075073,3380.356349844119,6870.192962857808
2019-01-10 01:00:00,3280.466023754844,2267.758899677088,4680.916238782798
2019-01-10 02:00:00,2194.288246872247,1533.3745573291292,3143.3154415528847
2019-01-10 03:00:00,1913.584537098504,1334.2325871321575,2705.001185040083
2019-01-10 04:00:00,2719.231045854192,1948.4545300457644,3949.9327761243812
2019-01-10 05:00:00,5740.278090873151,4003.5906389543115,8202.925338540354
2019-01-10 06:00:00,12365.086383986538,8543.193922189681,16935.059428789573
2019-01-10 07:00:00,19410.70498777274,13584.873275532398,27496.728051122605
2019-01-10 08:00:00,21435.087976146708,14839.806703814638,30609.712937777393
2019-01-10 09:00:00,19702.797452468796,13923.699782039046,28030.142848606178
2019-01-10 10:00:00,19546.53784672322,14113.002708624397,28385.22415584077
2019-01-10 11:00:00,21205.525231990017,14891.336798672743,30129.55236139563
2019-01-10 12:00:00,20908.79878072272,14828.634303505683,30298.034296390026
2019-01-10 13:00:00,20572.004792201908,14389.48059183306,29037.809571913822
2019-01-10 14:00:00,20415.91698140603,13900.10802127665,28696.18304120887
2019-01-10 15:00:00,20989.99778283255,14858.769776976942,30164.546559387065
2019-01-10 16:00:00,22669.465464043617,16091.208642310536,32603.771215125475
2019-01-10 17:00:00,22980.828874904953,15933.855703648996,33437.984021027885
2019-01-10 18:00:00,22204.11962700922,15750.261054528415,32093.575251891307
2019-01-10 19:00:00,19861.60581381767,13819.652281771481,27831.69273296017
2019-01-10 20:00:00,16002.18675100414,11314.510055000555,22666.11588430095
2019-01-10 21:00:00,11864.509223041432,8274.965561232051,17130.96093094958
2019-01-10 22:00:00,8751.750445021764,6085.823251307633,12548.084000685158
2019-01-10 23:00:00,6717.262690943182,4652.894025868699,9844.405808325278
2019-01-11 00:00:00,5039.363510530403,3482.0556954516715,7031.5544278923635
2019-01-11 01:00:00,3415.586676025338,2384.9391740728706,4831.885799981138
2019-01-11 02:00:00,2286.0398658186505,1617.3442660722642,3229.654850474139
2019-01-11 03:00:00,1992.3979276290386,1378.93246695476,2892.0114112234396
2019-01-11 04:00:00,2833.060653738065,1965.730405759557,4072.04672323434
2019-01-11 05:00:00,5979.439949632153,4222.921636731979,8509.921275187817
2019-01-11 06:00:00,12866.591459927982,9048.592262385619,18452.99127198582
2019-01-11 07:00:00,20199.618359841446,14163.592554376473,28756.602886587738
2019-01-11 08:00:00,22390.173413019293,15827.183475187512,31640.000053132833
2019-01-11 09:00:00,21396.68165116453,15139.756363114539,30785.102572634125
2019-01-11 10:00:00,21220.153023758656,14923.18714825091,30777.14719911595
2019-01-11 11:00:00,22160.321238639932,15450.805403224442,31548.22683933472
2019-01-11 12:00:00,22649.48032721798,15447.017639561349,32114.308412183942
2019-01-11 13:00:00,22252.85373083913,15292.775195801178,31815.372155145586
2019-01-11 14:00:00,22003.797169401663,15257.754250355898,31666.934170217777
2019-01-11 15:00:00,22555.393835230054,15672.553710436729,32299.865008022614
2019-01-11 16:00:00,23389.076812401887,16535.95348187783,33549.21579695749
2019-01-11 17:00:00,23629.097603220238,16395.36195291464,34183.11848795086
2019-01-11 18:00:00,22742.42366368695,15871.701566110798,33588.64550987295
2019-01-11 19:00:00,20253.87240548583,14133.869238620542,29208.71069923868
2019-01-11 20:00:00,16228.131603337322,11482.155847524054,23902.097104869088
2019-01-11 21:00:00,11960.129252210878,8461.544298532799,17290.04738604196
2019-01-11 22:00:00,8773.849884565445,6056.489626280248,12367.462591836465
2019-01-11 23:00:00,6693.151209952316,4697.395298906717,9669.091969355712
2019-01-12 00:00:00,7328.705257138051,5273.438024163473,10570.67638925196
2019-01-12 01:00:00,5535.1335257069995,3892.247306833256,7899.734038191985
2019-01-12 02:00:00,3919.2733001352494,2718.280833404087,5735.0947771545425
2019-01-12 03:00:00,3114.562667640639,2185.7517612544866,4410.111900736166
2019-01-12 04:00:00,3432.068261560906,2384.205747401788,4923.0391974619415
2019-01-12 05:00:00,5183.297507867903,3635.3488938020805,7364.469943682254
2019-01-12 06:00:00,8282.2471937237,5667.059249095242,11836.012212288251
2019-01-12 07:00:00,10973.830826588432,7642.738358510587,15720.02341963339
2019-01-12 08:00:00,12075.79381637441,8425.596213967125,17461.59523126439
2019-01-12 09:00:00,13176.143381561586,9249.159028288617,18393.464374316813
2019-01-12 10:00:00,15623.569002837728,10809.526255147237,21817.478475505835
2019-01-12 11:00:00,18372.781128389805,12762.39445906656,26904.197864449834
2019-01-12 12:00:00,18848.68292757898,12989.26170747719,27018.329381260035
2019-01-12 13:00:00,17098.49181139876,12041.990284983067,23866.081063071415
2019-01-12 14:00:00,15559.715493700756,10763.041007391414,21988.995895757835
2019-01-12 15:00:00,15381.502399096282,10982.352267641512,21784.000146089464
2019-01-12 16:00:00,16069.669551313755,11537.483084205884,22325.151745683947
2019-01-12 17:00:00,16852.96097475633,11886.083731107201,24628.10188262692
2019-01-12 18:00:00,17494.25328516376,12125.952658469725,24737.470391000254
2019-01-12 19:00:00,17619.302933817446,12352.000348544658,25382.063469548208
2019-01-12 20:00:00,16178.095398654992,11244.523857297023,23553.853011528718
2019-01-12 21:00:00,13020.04862073641,8923.82191070302,18639.37357961308
2019-01-12 22:00:00,9750.104437690345,6805.053541595975,13926.353945203318
2019-01-12 23:00:00,7525.760724745148,5208.128585003306,10927.569250985149
2019-01-13 00:00:00,6001.9797084190905,4165.744133442811,8725.494701679743
2019-01-13 01:00:00,4532.705129518701,3171.7254932275223,6441.185711767819
2019-01-13 02:00:00,3212.449600593628,2258.100385827177,4595.5570465852215
2019-01-13 03:00:00,2556.5398551657595,1811.0544355536636,3624.080716281601
2019-01-13 04:00:00,2823.4097321184986,1977.357568870783,4015.4784814085706
2019-01-13 05:00:00,4278.672196801013,2933.546215296047,6228.272768545358
2019-01-13 06:00:00,6873.061648140509,4783.589659568169,9761.350539810801
2019-01-13 07:00:00,9161.798699797448,6572.1402758974655,13159.22620595436
2019-01-13 08:00:00,10150.865865278367,7038.034054516631,14656.886766479289
2019-01-13 09:00:00,10741.167821367113,7486.829078010239,15288.853150129107
2019-01-13 10:00:00,12827.908889569542,9193.902739954025,18643.745941189027
2019-01-13 11:00:00,15230.779797698184,10599.8450961487,21876.426622176128
2019-01-13 12:00:00,15791.916405876098,11286.167581262152,22760.68227042746
2019-01-13 13:00:00,15047.895103667004,10181.376854175314,21407.870278282742
2019-01-13 14:00:00,13861.827701304506,9331.270916192087,19774.31664971013
2019-01-13 15:00:00,13880.633259237284,9610.226292143896,19865.235863375037
2019-01-13 16:00:00,14711.875254098368,10455.401268026953,20347.079949611118
2019-01-13 17:00:00,15649.39888568676,10898.10462590945,22303.052135404007
2019-01-13 18:00:00,16471.86161145179,11423.26255114381,23433.292356896673
2019-01-13 19:00:00,16846.11271241612,11816.37437066913,24807.248166313806
2019-01-13 20:00:00,15695.113259161251,11073.531343998553,22543.078067797807
2019-01-13 21:00:00,12810.840898273953,8934.524554665079,18165.601000091305
2019-01-13 22:00:00,9736.78600019121,6698.276553138216,13930.827616286198
2019-01-13 23:00:00,7615.517249214023,5336.053802878604,10934.939490616749
2019-01-14 00:00:00,4187.420097906221,2913.0353048335746,6078.422885573229
2019-01-14 01:00:00,2851.3658305117847,2001.554394036913,4081.231469998147
2019-01-14 02:00:00,1917.6684130689603,1331.7382316289472,2711.329476325181
2019-01-14 03:00:00,1680.8771030315318,1158.4254379314812,2491.526477841479
2019-01-14 04:00:00,2401.9929497040403,1658.4963996961342,3469.5759535243096
2019-01-14 05:00:00,5098.891839933545,3541.484080751659,7280.657101991279
2019-01-14 06:00:00,11036.071943375113,7608.570136269588,16381.214223729034
2019-01-14 07:00:00,17412.024880660058,12110.353236961537,24940.082348080497
2019-01-14 08:00:00,19332.63373899213,13613.80709689902,27906.03953853206
2019-01-14 09:00:00,18568.42812187758,13159.870803052723,26730.79209282824
2019-01-14 10:00:00,18499.703435075644,13148.750445669595,26377.0054773149
2019-01-14 11:00:00,19425.239943855955,13361.666161641893,28042.408176649733
2019-01-14 12:00:00,19939.676658981447,13948.175026542844,28271.489490289212
2019-01-14 13:00:00,19680.91392130675,13159.684063496936,28487.180930799303
2019-01-14 14:00:00,19549.811175307397,13605.544994566195,28136.849776779545
2019-01-14 15:00:00,20148.551349297082,14352.723672660206,28870.60670605272
2019-01-14 16:00:00,20979.520100697115,14481.02660768541,30072.30503351119
2019-01-14 17:00:00,21293.53734396965,14816.749158575201,30021.98665807478
2019-01-14 18:00:00,20581.859287818173,14381.979199097159,29831.68580531302
2019-01-14 19:00:00,18416.759566676537,12962.201059140543,26358.56378464433
2019-01-14 20:00:00,14832.477632291902,10580.14389125482,21957.30064399311
2019-01-14 21:00:00,10988.235680855829,7716.722877025039,15800.441778655351
2019-01-14 22:00:00,8100.923742700732,5627.4833310395925,11437.245047221875
2019-01-14 23:00:00,5975.19960194202,4166.373227058921,8583.132723448663
2019-01-15 00:00:00,4471.988174557822,3110.3858851062296,6301.339754520631
2019-01-15 01:00:00,3025.248840448202,2136.821313164002,4315.886319942544
2019-01-15 02:00:00,2098.1469713432334,1472.0949513114313,2993.4968093397797
2019-01-15 03:00:00,1826.6953759385208,1277.8550928320578,2669.9793776997135
2019-01-15 04:00:00,2590.5592504532347,1783.2735203867828,3663.2085347852726
2019-01-15 05:00:00,5452.262307438203,3874.587927172111,7831.787115869063
2019-01-15 06:00:00,11710.163113462857,8116.153750793328,16437.00349238205
2019-01-15 07:00:00,18322.32826769976,12669.408000216688,26244.47472852636
2019-01-15 08:00:00,19413.725030878817,13493.175530145807,27612.05577741508
2019-01-15 09:00:00,18465.619942653346,13195.87170891088,25399.26334543756
2019-01-15 10:00:00,18260.444197747525,12594.75404083462,25753.90527546739
2019-01-15 11:00:00,19007.501243224448,13494.612112006856,27326.25795242737
2019-01-15 12:00:00,19399.505787618607,13655.90808691915,27605.948947916877
2019-01-15 13:00:00,19034.617148969275,13372.49218061723,26756.421032482718
2019-01-15 14:00:00,19546.184621941684,13753.400394403952,27646.120051200476
2019-01-15 15:00:00,19291.97273350961,13567.95623308086,27307.7752638983
2019-01-15 16:00:00,20761.6445111411,14465.309594139846,29073.27018123739
2019-01-15 17:00:00,20205.011430618822,13917.06804249242,28702.03163137876
2019-01-15 18:00:00,19443.610172963316,13376.968085706767,28307.478013388605
2019-01-15 19:00:00,17365.448723641064,11628.14534476747,24084.25596887802
2019-01-15 20:00:00,13974.452631211154,9825.003020282995,20141.805774970842
2019-01-15 21:00:00,10743.502136580419,7481.199525842456,15375.98242220672
2019-01-15 22:00:00,7915.3407351171445,5492.226359430385,11532.935512434853
2019-01-15 23:00:00,6070.422773006084,4079.036192085177,8497.855078128507
2019-01-16 00:00:00,4551.153747627988,3132.0030745696035,6556.752711506195
2019-01-16 01:00:00,3080.571163182208,2160.2469391626746,4422.850897068321
2019-01-16 02:00:00,2060.3149490128685,1386.1399447131914,2873.3135968637125
2019-01-16 03:00:00,1796.8560163644404,1251.5691376628786,2589.3791491706215
2019-01-16 04:00:00,2554.1604869077223,1780.5045533563705,3661.8022731361552
2019-01-16 05:00:00,5392.461847841558,3740.0675583716447,7873.62534593698
2019-01-16 06:00:00,11616.704430023286,8237.716002735491,16567.839033510467
2019-01-16 07:00:00,18245.257177037023,12801.709726842164,26692.781026872828
2019-01-16 08:00:00,20175.390448985843,13778.715955383193,29115.470302491616
2019-01-16 09:00:00,19295.06202127468,13449.885471901029,27834.948296473085
2019-01-16 10:00:00,19173.93141270969,13681.231830611729,27728.76507371033
2019-01-16 11:00:00,20072.41810057713,14227.506578388158,28411.702877581592
2019-01-16 12:00:00,20580.56984954078,14606.236101682896,29245.35560347042
